protein	goTerm	proProNeighbor	goNeighbor	goAnnotatedProProNeighbors	score
FBgn0062442	GO:0005741	73	38	1	0.009009009009009009
FBgn0029147	GO:0005741	0	38	0	0.0
FBgn0284248	GO:0006123	40	21	0	0.0
FBgn0001404	GO:0006123	1	21	0	0.0
FBgn0030926	GO:0160032	0	21	0	0.0
FBgn0011766	GO:0160032	91	21	0	0.0
FBgn0027592	GO:0006357	110	615	35	0.04827586206896552
FBgn0010220	GO:0006357	79	615	4	0.005763688760806916
FBgn0030608	GO:0019915	190	14	0	0.0
FBgn0260226	GO:0019915	4	14	0	0.0
FBgn0053180	GO:0031267	19	109	0	0.0
FBgn0037012	GO:0031267	3	109	0	0.0
FBgn0250837	GO:0005886	40	1052	3	0.0027472527472527475
FBgn0016047	GO:0005886	12	1052	2	0.0018796992481203006
FBgn0061476	GO:0034501	5	9	1	0.07142857142857142
FBgn0262421	GO:0034501	2	9	0	0.0
FBgn0053872	GO:0003677	0	610	0	0.0
FBgn0040477	GO:0003677	21	610	4	0.006339144215530904
FBgn0003042	GO:0000122	86	222	8	0.025974025974025976
FBgn0002924	GO:0000122	56	222	0	0.0
FBgn0024913	GO:0032924	8	8	2	0.125
FBgn0259984	GO:0032924	89	8	0	0.0
FBgn0262451	GO:2001233	10	2	0	0.0
FBgn0035001	GO:2001233	25	2	0	0.0
FBgn0032253	GO:0006013	3	10	0	0.0
FBgn0035001	GO:0006013	25	10	0	0.0
FBgn0053391	GO:0022626	0	175	0	0.0
FBgn0003870	GO:0022626	109	175	0	0.0
FBgn0042712	GO:0005525	22	156	0	0.0
FBgn0261831	GO:0005525	0	156	0	0.0
FBgn0027492	GO:0046627	90	29	3	0.025210084033613446
FBgn0069154	GO:0046627	0	29	0	0.0
FBgn0000147	GO:0007279	408	23	3	0.0069605568445475635
FBgn0033312	GO:0007279	21	23	1	0.022727272727272728
FBgn0037653	GO:0004842	69	101	5	0.029411764705882353
FBgn0036260	GO:0004842	0	101	0	0.0
FBgn0052016	GO:0005634	87	2250	28	0.01198117244330338
FBgn0039966	GO:0005634	13	2250	4	0.0017675651789659744
FBgn0285896	GO:0008543	7	25	1	0.03125
FBgn0021776	GO:0008543	16	25	0	0.0
FBgn0030063	GO:0003674	42	3150	4	0.0012531328320802004
FBgn0030435	GO:0003674	39	3150	2	0.0006271558482282847
FBgn0011239	GO:0003674	0	3150	0	0.0
FBgn0030941	GO:0003674	36	3150	0	0.0
FBgn0265606	GO:0005839	120	26	23	0.15753424657534246
FBgn0036750	GO:0005839	32	26	1	0.017241379310344827
FBgn0003255	GO:0016500	121	4	0	0.0
FBgn0039788	GO:0016500	99	4	0	0.0
FBgn0027509	GO:0000226	30	61	3	0.03296703296703297
FBgn0267652	GO:0000226	0	61	0	0.0
FBgn0020653	GO:0016209	58	10	1	0.014705882352941176
FBgn0030877	GO:0016209	55	10	0	0.0
FBgn0044826	GO:0004674	93	158	5	0.0199203187250996
FBgn0022768	GO:0004674	10	158	1	0.005952380952380952
FBgn0051459	GO:0005575	0	2646	0	0.0
FBgn0289122	GO:0005575	0	2646	0	0.0
FBgn0087035	GO:0005634	64	2250	30	0.01296456352636128
FBgn0000181	GO:0005634	78	2250	24	0.010309278350515464
FBgn0034240	GO:0005634	10	2250	4	0.0017699115044247787
FBgn0261609	GO:0005634	161	2250	62	0.025715470759021152
FBgn0010399	GO:0008355	112	40	5	0.03289473684210526
FBgn0003944	GO:0008355	151	40	1	0.005235602094240838
FBgn0030828	GO:0016298	38	39	0	0.0
FBgn0013756	GO:0016298	174	39	0	0.0
FBgn0052571	GO:0040003	0	166	0	0.0
FBgn0026391	GO:0040003	0	166	0	0.0
FBgn0003984	GO:0007424	25	94	0	0.0
FBgn0002787	GO:0007424	114	94	1	0.004807692307692308
FBgn0264554	GO:0005575	0	2646	0	0.0
FBgn0053855	GO:0005575	0	2646	0	0.0
FBgn0037368	GO:0008168	9	49	1	0.017241379310344827
FBgn0001319	GO:0008168	51	49	0	0.0
FBgn0050381	GO:0003674	2	3150	0	0.0
FBgn0033985	GO:0003674	5	3150	0	0.0
FBgn0261992	GO:0005575	4	2646	0	0.0
FBgn0035538	GO:0005575	0	2646	0	0.0
FBgn0011604	GO:0003677	131	610	35	0.04723346828609987
FBgn0015794	GO:0003677	107	610	0	0.0
FBgn0031321	GO:0006400	44	14	1	0.017241379310344827
FBgn0039209	GO:0006400	19	14	0	0.0
FBgn0010215	GO:0005886	53	1052	18	0.016289592760180997
FBgn0010194	GO:0005886	30	1052	10	0.009242144177449169
FBgn0004652	GO:0008049	41	85	2	0.015873015873015872
FBgn0265606	GO:0008049	120	85	0	0.0
FBgn0032229	GO:0006515	14	6	0	0.0
FBgn0034417	GO:0006515	14	6	0	0.0
FBgn0024291	GO:0004407	155	9	3	0.018292682926829267
FBgn0264491	GO:0004407	64	9	0	0.0
FBgn0004872	GO:0003723	47	486	10	0.01876172607879925
FBgn0039907	GO:0003723	16	486	2	0.00398406374501992
FBgn0037874	GO:0005509	94	205	4	0.013377926421404682
FBgn0261854	GO:0005509	118	205	2	0.006191950464396285
FBgn0042693	GO:0097479	73	3	1	0.013157894736842105
FBgn0086348	GO:0097479	13	3	0	0.0
FBgn0028970	GO:0004663	117	3	2	0.016666666666666666
FBgn0264785	GO:0004663	86	3	0	0.0
FBgn0039928	GO:0016020	12	1524	2	0.0013020833333333333
FBgn0038548	GO:0016020	24	1524	0	0.0
FBgn0031266	GO:0071013	113	125	32	0.13445378151260504
FBgn0037418	GO:0071013	0	125	0	0.0
FBgn0003062	GO:0005730	240	301	64	0.11829944547134935
FBgn0012037	GO:0005730	7	301	0	0.0
FBgn0004652	GO:0048047	41	9	0	0.0
FBgn0286980	GO:0048047	0	9	0	0.0
FBgn0004698	GO:0003697	68	50	1	0.00847457627118644
FBgn0038584	GO:0003697	60	50	0	0.0
FBgn0026390	GO:0016020	0	1524	0	0.0
FBgn0034365	GO:0016020	21	1524	2	0.0012944983818770227
FBgn0033556	GO:0000398	24	229	4	0.015810276679841896
FBgn0002932	GO:0000398	176	229	0	0.0
FBgn0005613	GO:0006355	7	502	0	0.0
FBgn0045047	GO:0006355	0	502	0	0.0
FBgn0033649	GO:0035170	1	11	0	0.0
FBgn0052668	GO:0035170	1	11	0	0.0
FBgn0003334	GO:0030713	55	12	2	0.029850746268656716
FBgn0017556	GO:0030713	91	12	1	0.009708737864077669
FBgn0033122	GO:0006357	60	615	25	0.037037037037037035
FBgn0024248	GO:0006357	100	615	3	0.004195804195804196
FBgn0033629	GO:0003674	7	3150	0	0.0
FBgn0020887	GO:0003674	238	3150	6	0.0017709563164108619
FBgn0020381	GO:0061057	139	18	8	0.050955414012738856
FBgn0259198	GO:0061057	5	18	0	0.0
FBgn0032859	GO:0005885	355	8	7	0.01928374655647383
FBgn0051760	GO:0005885	2	8	0	0.0
FBgn0039735	GO:0003723	81	486	5	0.008818342151675485
FBgn0023178	GO:0003723	33	486	6	0.011560693641618497
FBgn0010097	GO:0000930	170	13	7	0.03825136612021858
FBgn0261836	GO:0000930	42	13	0	0.0
FBgn0001297	GO:0007163	106	22	0	0.0
FBgn0250841	GO:0007163	19	22	0	0.0
FBgn0026386	GO:0032590	0	67	0	0.0
FBgn0031980	GO:0032590	65	67	0	0.0
FBgn0035009	GO:0005868	0	31	0	0.0
FBgn0027589	GO:0005868	62	31	0	0.0
FBgn0005614	GO:0006816	18	33	3	0.058823529411764705
FBgn0026316	GO:0006816	42	33	1	0.013333333333333334
FBgn0034959	GO:0016266	6	5	0	0.0
FBgn0050489	GO:0016266	118	5	0	0.0
FBgn0032053	GO:0032543	46	89	1	0.007407407407407408
FBgn0040752	GO:0032543	32	89	0	0.0
FBgn0014022	GO:0016020	7	1524	1	0.0006531678641410843
FBgn0036349	GO:0016020	74	1524	4	0.0025031289111389237
FBgn0052087	GO:0098609	0	49	0	0.0
FBgn0004435	GO:0098609	36	49	1	0.011764705882352941
FBgn0004872	GO:0016441	47	5	0	0.0
FBgn0035432	GO:0016441	98	5	0	0.0
FBgn0037098	GO:0005737	62	1863	33	0.017142857142857144
FBgn0000576	GO:0005737	26	1863	8	0.004235044997353097
FBgn0040273	GO:0045944	206	324	15	0.02830188679245283
FBgn0262398	GO:0045944	0	324	0	0.0
FBgn0262166	GO:0007385	46	4	0	0.0
FBgn0261984	GO:0007385	69	4	0	0.0
FBgn0250789	GO:0030036	261	86	11	0.03170028818443804
FBgn0034310	GO:0030036	42	86	1	0.0078125
FBgn0027657	GO:0005886	28	1052	5	0.004629629629629629
FBgn0262321	GO:0005886	0	1052	0	0.0
FBgn0030425	GO:0004222	2	55	0	0.0
FBgn0035101	GO:0004222	88	55	2	0.013986013986013986
FBgn0000618	GO:0003682	131	174	6	0.019672131147540985
FBgn0052506	GO:0003682	2	174	0	0.0
FBgn0032341	GO:0016197	28	31	2	0.03389830508474576
FBgn0000153	GO:0016197	8	31	0	0.0
FBgn0000659	GO:0042023	28	18	0	0.0
FBgn0004872	GO:0042023	47	18	0	0.0
FBgn0029866	GO:0052650	12	9	0	0.0
FBgn0025866	GO:0052650	59	9	0	0.0
FBgn0053847	GO:0005634	0	2250	0	0.0
FBgn0013681	GO:0005634	0	2250	0	0.0
FBgn0008651	GO:1990837	23	17	0	0.0
FBgn0033450	GO:1990837	5	17	0	0.0
FBgn0013770	GO:0006955	264	41	7	0.022950819672131147
FBgn0031097	GO:0006955	2	41	0	0.0
FBgn0052068	GO:0019509	22	6	0	0.0
FBgn0016650	GO:0019509	26	6	0	0.0
FBgn0041231	GO:0050909	0	68	0	0.0
FBgn0031592	GO:0050909	61	68	0	0.0
FBgn0036640	GO:0005634	16	2250	8	0.00353045013239188
FBgn0039120	GO:0005634	64	2250	36	0.015557476231633534
FBgn0038816	GO:0040011	71	35	0	0.0
FBgn0030215	GO:0040011	5	35	0	0.0
FBgn0039788	GO:0043161	99	106	24	0.11707317073170732
FBgn0053094	GO:0043161	96	106	0	0.0
FBgn0003731	GO:0005515	637	958	144	0.090282131661442
FBgn0037848	GO:0005515	0	958	0	0.0
FBgn0003950	GO:0036064	8	45	0	0.0
FBgn0003204	GO:0036064	159	45	0	0.0
FBgn0026755	GO:0008194	4	38	0	0.0
FBgn0011760	GO:0008194	232	38	14	0.05185185185185185
FBgn0034965	GO:0005272	1	33	1	0.029411764705882353
FBgn0032922	GO:0005272	7	33	0	0.0
FBgn0260987	GO:0005721	174	26	2	0.01
FBgn0066128	GO:0005721	0	26	0	0.0
FBgn0038271	GO:0004222	131	55	2	0.010752688172043012
FBgn0287187	GO:0004222	0	55	0	0.0
FBgn0053815	GO:0000785	0	190	0	0.0
FBgn0004595	GO:0000785	13	190	0	0.0
FBgn0039459	GO:0032039	37	14	8	0.1568627450980392
FBgn0027592	GO:0032039	110	14	0	0.0
FBgn0035830	GO:0005634	52	2250	17	0.007384882710686359
FBgn0051678	GO:0005634	3	2250	2	0.000887705281846427
FBgn0038598	GO:0005856	14	52	0	0.0
FBgn0037647	GO:0005856	51	52	0	0.0
FBgn0011768	GO:0004024	63	1	0	0.0
FBgn0005695	GO:0004024	74	1	0	0.0
FBgn0034158	GO:0007265	23	23	2	0.043478260869565216
FBgn0267429	GO:0007265	0	23	0	0.0
FBgn0033065	GO:0020037	131	138	52	0.19330855018587362
FBgn0259108	GO:0020037	67	138	0	0.0
FBgn0044324	GO:0005705	38	43	7	0.08641975308641975
FBgn0025878	GO:0005705	0	43	0	0.0
FBgn0034691	GO:0061174	55	12	2	0.029850746268656716
FBgn0266538	GO:0061174	0	12	0	0.0
FBgn0011661	GO:0005886	230	1052	34	0.0265210608424337
FBgn0004374	GO:0005886	15	1052	2	0.0018744142455482662
FBgn0041781	GO:0034314	61	11	4	0.05555555555555555
FBgn0015239	GO:0034314	35	11	0	0.0
FBgn0013995	GO:0007154	8	6	0	0.0
FBgn0001978	GO:0007154	72	6	1	0.01282051282051282
FBgn0036116	GO:0015179	113	24	0	0.0
FBgn0039494	GO:0015179	18	24	0	0.0
FBgn0000229	GO:0033209	201	14	5	0.023255813953488372
FBgn0050088	GO:0033209	0	14	0	0.0
FBgn0003900	GO:0000981	14	415	9	0.02097902097902098
FBgn0042138	GO:0000981	13	415	1	0.002336448598130841
FBgn0053475	GO:0003674	0	3150	0	0.0
FBgn0266916	GO:0003674	35	3150	2	0.0006279434850863422
FBgn0037218	GO:0005795	26	32	2	0.034482758620689655
FBgn0053801	GO:0005795	2	32	0	0.0
FBgn0027619	GO:0003743	63	51	13	0.11403508771929824
FBgn0013680	GO:0003743	0	51	0	0.0
FBgn0000229	GO:0033209	201	14	5	0.023255813953488372
FBgn0028292	GO:0033209	36	14	0	0.0
FBgn0002573	GO:0006357	6	615	3	0.004830917874396135
FBgn0038934	GO:0006357	36	615	0	0.0
FBgn0033782	GO:0000122	50	222	1	0.003676470588235294
FBgn0028638	GO:0000122	0	222	0	0.0
FBgn0039487	GO:0014047	71	1	0	0.0
FBgn0025723	GO:0014047	0	1	0	0.0
FBgn0041100	GO:0031624	276	20	3	0.010135135135135136
FBgn0029831	GO:0031624	16	20	0	0.0
FBgn0015380	GO:0046982	57	217	3	0.010948905109489052
FBgn0021872	GO:0046982	49	217	1	0.0037593984962406013
FBgn0004110	GO:0010002	11	8	2	0.10526315789473684
FBgn0085408	GO:0010002	18	8	0	0.0
FBgn0038130	GO:0016717	119	7	5	0.03968253968253968
FBgn0002775	GO:0016717	104	7	0	0.0
FBgn0051215	GO:0005829	0	1082	0	0.0
FBgn0259214	GO:0005829	89	1082	10	0.008539709649871904
FBgn0260987	GO:0007062	174	14	5	0.026595744680851064
FBgn0261885	GO:0007062	78	14	0	0.0
FBgn0040212	GO:0008611	6	3	1	0.1111111111111111
FBgn0025595	GO:0008611	5	3	0	0.0
FBgn0014135	GO:0008543	28	25	1	0.018867924528301886
FBgn0000618	GO:0008543	131	25	0	0.0
FBgn0015754	GO:0031023	65	5	0	0.0
FBgn0027619	GO:0031023	63	5	0	0.0
FBgn0034490	GO:0006820	58	28	0	0.0
FBgn0002719	GO:0006820	146	28	1	0.005747126436781609
FBgn0001235	GO:0090575	113	31	4	0.027777777777777776
FBgn0024196	GO:0090575	89	31	0	0.0
FBgn0262580	GO:0003674	0	3150	0	0.0
FBgn0030851	GO:0003674	3	3150	1	0.0003171582619727244
FBgn0031182	GO:0046701	131	6	5	0.0364963503649635
FBgn0003028	GO:0046701	51	6	0	0.0
FBgn0040623	GO:0045047	2	8	0	0.0
FBgn0033192	GO:0045047	2	8	0	0.0
FBgn0036571	GO:0140591	13	11	2	0.08333333333333333
FBgn0023000	GO:0140591	1	11	0	0.0
FBgn0001308	GO:0003777	96	28	1	0.008064516129032258
FBgn0026257	GO:0003777	20	28	0	0.0
FBgn0086372	GO:0005545	56	2	0	0.0
FBgn0030310	GO:0005545	6	2	0	0.0
FBgn0053832	GO:0005700	0	174	0	0.0
FBgn0033816	GO:0005700	32	174	0	0.0
FBgn0000964	GO:0008584	62	8	1	0.014285714285714285
FBgn0265297	GO:0008584	264	8	0	0.0
FBgn0031875	GO:0006261	21	25	1	0.021739130434782608
FBgn0000535	GO:0006261	5	25	0	0.0
FBgn0034162	GO:0003796	6	17	0	0.0
FBgn0036485	GO:0003796	6	17	0	0.0
FBgn0034476	GO:0050688	6	8	0	0.0
FBgn0053880	GO:0050688	0	8	0	0.0
FBgn0015754	GO:0008298	65	20	3	0.03529411764705882
FBgn0004644	GO:0008298	28	20	0	0.0
FBgn0027054	GO:0008180	203	11	8	0.037383177570093455
FBgn0041239	GO:0008180	1	11	0	0.0
FBgn0001325	GO:0005634	29	2250	17	0.007459412022817025
FBgn0260386	GO:0005634	2	2250	1	0.0004440497335701599
FBgn0000711	GO:0005737	343	1863	85	0.0385312783318223
FBgn0039141	GO:0005737	32	1863	17	0.008970976253298154
FBgn0004057	GO:0005829	12	1082	1	0.0009140767824497258
FBgn0000119	GO:0005829	18	1082	4	0.0036363636363636364
FBgn0000439	GO:0140297	52	56	4	0.037037037037037035
FBgn0019949	GO:0140297	106	56	1	0.006172839506172839
FBgn0003090	GO:0045185	31	4	0	0.0
FBgn0051445	GO:0045185	9	4	0	0.0
FBgn0024833	GO:0016192	60	141	7	0.03482587064676617
FBgn0036210	GO:0016192	2	141	0	0.0
FBgn0261108	GO:0035096	12	27	4	0.10256410256410256
FBgn0037697	GO:0035096	15	27	1	0.023809523809523808
FBgn0030674	GO:0033227	308	26	1	0.0029940119760479044
FBgn0027615	GO:0033227	39	26	0	0.0
FBgn0086687	GO:0005789	159	171	11	0.03333333333333333
FBgn0045823	GO:0005789	43	171	0	0.0
FBgn0004635	GO:0007474	128	53	9	0.049723756906077346
FBgn0026869	GO:0007474	4	53	0	0.0
FBgn0287873	GO:0106037	0	8	0	0.0
FBgn0044028	GO:0106037	2	8	0	0.0
FBgn0069938	GO:0071595	1	3	0	0.0
FBgn0037011	GO:0071595	41	3	0	0.0
FBgn0044120	GO:0003674	0	3150	0	0.0
FBgn0011802	GO:0003674	11	3150	1	0.00031635558367605187
FBgn0003068	GO:0000122	43	222	2	0.007547169811320755
FBgn0016978	GO:0000122	148	222	7	0.01891891891891892
FBgn0027621	GO:0006000	39	7	1	0.021739130434782608
FBgn0030944	GO:0006000	69	7	0	0.0
FBgn0000490	GO:0030509	46	11	8	0.14035087719298245
FBgn0000163	GO:0030509	55	11	0	0.0
FBgn0028292	GO:0055057	36	3	0	0.0
FBgn0021872	GO:0055057	49	3	0	0.0
FBgn0033005	GO:0005759	44	55	2	0.020202020202020204
FBgn0003607	GO:0005759	125	55	0	0.0
FBgn0250753	GO:0048477	34	248	2	0.0070921985815602835
FBgn0005536	GO:0048477	88	248	5	0.01488095238095238
FBgn0019936	GO:0006412	113	558	21	0.03129657228017884
FBgn0034382	GO:0006412	202	558	1	0.0013157894736842105
FBgn0035581	GO:0007018	3	70	0	0.0
FBgn0005278	GO:0007018	146	70	0	0.0
FBgn0031860	GO:0016491	21	215	1	0.00423728813559322
FBgn0034187	GO:0016491	2	215	0	0.0
FBgn0033243	GO:0007018	2	70	1	0.013888888888888888
FBgn0003862	GO:0007018	91	70	0	0.0
FBgn0029688	GO:0007349	33	40	3	0.0410958904109589
FBgn0278604	GO:0007349	14	40	0	0.0
FBgn0051740	GO:0005575	3	2646	0	0.0
FBgn0039254	GO:0005575	28	2646	0	0.0
FBgn0034187	GO:0043186	2	47	0	0.0
FBgn0054039	GO:0043186	5	47	0	0.0
FBgn0025678	GO:0015035	154	14	0	0.0
FBgn0039117	GO:0015035	32	14	0	0.0
FBgn0004837	GO:0048190	91	55	6	0.0410958904109589
FBgn0033557	GO:0048190	111	55	0	0.0
FBgn0040370	GO:0003924	2	148	0	0.0
FBgn0001986	GO:0003924	115	148	0	0.0
FBgn0001320	GO:0006355	36	502	7	0.013011152416356878
FBgn0260488	GO:0006355	0	502	0	0.0
FBgn0034740	GO:0000381	5	87	0	0.0
FBgn0001098	GO:0000381	79	87	0	0.0
FBgn0001079	GO:0004674	71	158	6	0.026200873362445413
FBgn0043577	GO:0004674	0	158	0	0.0
FBgn0037529	GO:0003735	34	290	9	0.027777777777777776
FBgn0033640	GO:0003735	5	290	0	0.0
FBgn0051148	GO:0004348	10	3	0	0.0
FBgn0022764	GO:0004348	136	3	0	0.0
FBgn0026164	GO:0005829	0	1082	0	0.0
FBgn0004370	GO:0005829	13	1082	0	0.0
FBgn0039120	GO:0006606	64	49	15	0.13274336283185842
FBgn0021944	GO:0006606	63	49	1	0.008928571428571428
FBgn0036850	GO:0032797	41	8	5	0.10204081632653061
FBgn0034552	GO:0032797	3	8	0	0.0
FBgn0044028	GO:0005615	2	685	0	0.0
FBgn0003053	GO:0005615	21	685	2	0.0028328611898017
FBgn0070048	GO:0003674	0	3150	0	0.0
FBgn0016122	GO:0003674	15	3150	0	0.0
FBgn0038197	GO:0009267	192	65	7	0.027237354085603113
FBgn0051201	GO:0009267	0	65	0	0.0
FBgn0004509	GO:0016486	9	4	0	0.0
FBgn0030506	GO:0016486	108	4	0	0.0
FBgn0265192	GO:0008311	6	4	0	0.0
FBgn0261403	GO:0008311	58	4	0	0.0
FBgn0039359	GO:0022626	158	175	46	0.13813813813813813
FBgn0030268	GO:0022626	13	175	0	0.0
FBgn0038345	GO:0003723	10	486	2	0.004032258064516129
FBgn0034022	GO:0003723	0	486	0	0.0
FBgn0034282	GO:0005737	60	1863	23	0.011960478419136765
FBgn0039140	GO:0005737	41	1863	12	0.0063025210084033615
FBgn0052324	GO:0033460	0	13	0	0.0
FBgn0003495	GO:0033460	15	13	0	0.0
FBgn0050299	GO:0006412	0	558	0	0.0
FBgn0053900	GO:0006412	0	558	0	0.0
FBgn0264810	GO:0007593	3	5	0	0.0
FBgn0004509	GO:0007593	9	5	0	0.0
FBgn0039182	GO:0006364	167	60	28	0.12334801762114538
FBgn0032499	GO:0006364	42	60	1	0.00980392156862745
FBgn0030722	GO:0008017	20	116	0	0.0
FBgn0013733	GO:0008017	127	116	9	0.037037037037037035
FBgn0030662	GO:0032580	4	7	1	0.09090909090909091
FBgn0019968	GO:0032580	40	7	0	0.0
FBgn0010333	GO:0001954	200	2	0	0.0
FBgn0004034	GO:0001954	11	2	0	0.0
FBgn0053229	GO:0003674	4	3150	0	0.0
FBgn0250851	GO:0003674	4	3150	0	0.0
FBgn0013679	GO:0006120	3	49	0	0.0
FBgn0004926	GO:0006120	148	49	0	0.0
FBgn0002716	GO:0007131	16	30	0	0.0
FBgn0000158	GO:0007131	9	30	1	0.02564102564102564
FBgn0047334	GO:0003674	0	3150	0	0.0
FBgn0004921	GO:0003674	48	3150	0	0.0
FBgn0062592	GO:0005575	0	2646	0	0.0
FBgn0000559	GO:0005575	212	2646	5	0.0017494751574527643
FBgn0051072	GO:0048471	0	71	0	0.0
FBgn0033773	GO:0048471	27	71	2	0.02040816326530612
FBgn0010417	GO:0005669	134	26	16	0.1
FBgn0035795	GO:0005669	2	26	0	0.0
FBgn0034789	GO:0046854	27	26	1	0.018867924528301886
FBgn0034743	GO:0046854	158	26	0	0.0
FBgn0014411	GO:0042147	28	31	5	0.0847457627118644
FBgn0039802	GO:0042147	69	31	0	0.0
FBgn0053234	GO:0055085	0	388	0	0.0
FBgn0053287	GO:0055085	0	388	0	0.0
FBgn0262518	GO:0061865	68	2	1	0.014285714285714285
FBgn0285926	GO:0061865	21	2	0	0.0
FBgn0085419	GO:0003924	26	148	0	0.0
FBgn0032292	GO:0003924	16	148	0	0.0
FBgn0015789	GO:0031254	135	2	0	0.0
FBgn0005614	GO:0031254	18	2	0	0.0
FBgn0261625	GO:0006537	1	4	0	0.0
FBgn0041231	GO:0006537	0	4	0	0.0
FBgn0051921	GO:0005575	0	2646	0	0.0
FBgn0003495	GO:0005575	15	2646	1	0.0003757985719654265
FBgn0261789	GO:0005681	245	52	25	0.08417508417508418
FBgn0052099	GO:0005681	14	52	0	0.0
FBgn0042138	GO:0017171	13	136	0	0.0
FBgn0038642	GO:0017171	39	136	0	0.0
FBgn0002905	GO:0003887	6	9	0	0.0
FBgn0004644	GO:0003887	28	9	0	0.0
FBgn0262104	GO:0005575	1	2646	0	0.0
FBgn0000591	GO:0005575	39	2646	1	0.00037243947858472997
FBgn0038037	GO:0035220	206	70	3	0.010869565217391304
FBgn0026319	GO:0035220	89	70	1	0.006289308176100629
FBgn0040319	GO:0046688	17	6	0	0.0
FBgn0005666	GO:0046688	19	6	0	0.0
FBgn0033955	GO:0022857	0	201	0	0.0
FBgn0003891	GO:0022857	10	201	0	0.0
FBgn0037418	GO:0008150	0	1771	0	0.0
FBgn0262738	GO:0008150	14	1771	0	0.0
FBgn0029687	GO:0050829	249	114	4	0.011019283746556474
FBgn0037280	GO:0050829	34	114	0	0.0
FBgn0027375	GO:0003678	31	20	1	0.0196078431372549
FBgn0000117	GO:0003678	409	20	3	0.006993006993006993
FBgn0022665	GO:0005634	0	2250	0	0.0
FBgn0027930	GO:0005634	12	2250	3	0.001326259946949602
FBgn0004569	GO:0042059	243	35	5	0.017985611510791366
FBgn0002573	GO:0042059	6	35	0	0.0
FBgn0260795	GO:0044341	13	2	0	0.0
FBgn0262081	GO:0044341	29	2	0	0.0
FBgn0052532	GO:0003677	6	610	1	0.0016233766233766235
FBgn0041100	GO:0003677	276	610	17	0.019187358916478554
FBgn0031534	GO:0035091	77	32	2	0.01834862385321101
FBgn0000591	GO:0035091	39	32	0	0.0
FBgn0037678	GO:0017171	28	136	0	0.0
FBgn0020633	GO:0017171	154	136	0	0.0
FBgn0053817	GO:0006334	0	102	0	0.0
FBgn0263025	GO:0006334	2	102	0	0.0
FBgn0260987	GO:1990414	174	2	1	0.005681818181818182
FBgn0037184	GO:1990414	5	2	0	0.0
FBgn0001230	GO:0008340	185	174	4	0.011142061281337047
FBgn0031055	GO:0008340	5	174	0	0.0
FBgn0288856	GO:0007291	0	60	0	0.0
FBgn0022984	GO:0007291	181	60	4	0.016597510373443983
FBgn0027903	GO:0043625	23	3	1	0.038461538461538464
FBgn0033208	GO:0043625	127	3	0	0.0
FBgn0250841	GO:0005615	19	685	1	0.0014204545454545455
FBgn0027497	GO:0005615	17	685	0	0.0
FBgn0004403	GO:0003735	193	290	52	0.10766045548654245
FBgn0262127	GO:0003735	35	290	0	0.0
FBgn0030403	GO:0062157	3	1	0	0.0
FBgn0263864	GO:0062157	20	1	0	0.0
FBgn0004882	GO:0008135	46	3	0	0.0
FBgn0261395	GO:0008135	58	3	0	0.0
FBgn0004863	GO:0000981	72	415	14	0.028747433264887063
FBgn0261436	GO:0000981	11	415	0	0.0
FBgn0034487	GO:0010975	17	2	0	0.0
FBgn0035986	GO:0010975	1	2	0	0.0
FBgn0043533	GO:0005615	13	685	1	0.0014326647564469914
FBgn0036489	GO:0005615	21	685	0	0.0
FBgn0033749	GO:0007283	9	198	3	0.014492753623188406
FBgn0035374	GO:0007283	7	198	0	0.0
FBgn0037644	GO:0042981	39	33	0	0.0
FBgn0053354	GO:0042981	0	33	0	0.0
FBgn0037242	GO:0008270	16	516	2	0.0037593984962406013
FBgn0036059	GO:0008270	59	516	5	0.008695652173913044
FBgn0036862	GO:0000164	4	7	3	0.2727272727272727
FBgn0027569	GO:0000164	27	7	0	0.0
FBgn0004403	GO:0000028	193	16	6	0.028708133971291867
FBgn0039858	GO:0000028	183	16	1	0.005025125628140704
FBgn0259977	GO:0003824	0	204	0	0.0
FBgn0032813	GO:0003824	82	204	4	0.013986013986013986
FBgn0004654	GO:0004616	96	1	0	0.0
FBgn0001404	GO:0004616	1	1	0	0.0
FBgn0054051	GO:0019953	0	220	0	0.0
FBgn0045770	GO:0019953	4	220	0	0.0
FBgn0067780	GO:0045451	0	43	0	0.0
FBgn0003731	GO:0045451	637	43	5	0.007352941176470588
FBgn0034876	GO:0007476	38	137	4	0.022857142857142857
FBgn0022355	GO:0007476	29	137	1	0.006024096385542169
FBgn0262473	GO:0009950	17	25	7	0.16666666666666666
FBgn0034352	GO:0009950	2	25	0	0.0
FBgn0038855	GO:0005829	32	1082	2	0.0017953321364452424
FBgn0053847	GO:0005829	0	1082	0	0.0
FBgn0263873	GO:0005524	53	643	3	0.004310344827586207
FBgn0038233	GO:0005524	39	643	8	0.011730205278592375
FBgn0265264	GO:0005615	29	685	2	0.0028011204481792717
FBgn0025743	GO:0005615	59	685	2	0.002688172043010753
FBgn0261854	GO:0004674	118	158	11	0.03985507246376811
FBgn0284442	GO:0004674	10	158	1	0.005952380952380952
FBgn0013756	GO:0010965	174	2	0	0.0
FBgn0004406	GO:0010965	8	2	0	0.0
FBgn0034494	GO:0022857	20	201	6	0.027149321266968326
FBgn0032195	GO:0022857	42	201	0	0.0
FBgn0034758	GO:0009631	63	8	0	0.0
FBgn0039349	GO:0009631	35	8	0	0.0
