"protein","relationship_type","go_term","namespace","never_annotate"
"BSU_22030","inferred_from_descendant","GO:0017111","molecular_function","false"
"BSU_22030","inferred_from_descendant","GO:0032555","molecular_function","false"
"BSU_22030","inferred_from_descendant","GO:0008150","biological_process","false"
"BSU_22030","inferred_from_descendant","GO:0022603","biological_process","false"
"BSU_22030","inferred_from_descendant","GO:0035639","molecular_function","false"
"BSU_22030","inferred_from_descendant","GO:0043167","molecular_function","false"
"BSU_22030","inferred_from_descendant","GO:0050793","biological_process","false"
"BSU_22030","inferred_from_descendant","GO:0007005","biological_process","false"
"BSU_22030","inferred_from_descendant","GO:0005575","cellular_component","false"
"BSU_22030","inferred_from_descendant","GO:0032553","molecular_function","false"
"BSU_22030","inferred_from_descendant","GO:0071840","biological_process","false"
"BSU_22030","inferred_from_descendant","GO:0016043","biological_process","false"
"BSU_22030","inferred_from_descendant","GO:0022607","biological_process","false"
"BSU_22030","inferred_from_descendant","GO:0065007","biological_process","true"
"BSU_22030","inferred_from_descendant","GO:0005488","molecular_function","true"
"BSU_22030","inferred_from_descendant","GO:0016818","molecular_function","false"
"BSU_22030","inferred_from_descendant","GO:0050789","biological_process","true"
"BSU_22030","inferred_from_descendant","GO:0048284","biological_process","false"
"BSU_22030","inferred_from_descendant","GO:0003824","molecular_function","false"
"BSU_22030","inferred_from_descendant","GO:0022604","biological_process","false"
"BSU_22490","inferred_from_descendant","GO:0006082","biological_process","false"
"BSU_22490","inferred_from_descendant","GO:0006520","biological_process","false"
"BSU_22490","inferred_from_descendant","GO:1901607","biological_process","false"
"BSU_22490","inferred_from_descendant","GO:0044238","biological_process","true"
"BSU_22490","inferred_from_descendant","GO:1901576","biological_process","false"
"BSU_22490","involved_in","GO:0019877","biological_process","false"
"BSU_22490","located_in","GO:0005829","cellular_component","false"
"BSU_22490","enables","GO:0008839","molecular_function","false"
"BSU_22490","enables","GO:0016491","molecular_function","false"
"BSU_22490","involved_in","GO:0009085","biological_process","false"
"BSU_22490","involved_in","GO:0008652","biological_process","false"
"BSU_22490","enables","GO:0016726","molecular_function","false"
"BSU_22490","enables","GO:0050661","molecular_function","false"
"BSU_22490","located_in","GO:0005737","cellular_component","false"
"BSU_22490","involved_in","GO:0009089","biological_process","false"
"BSU_22490","enables","GO:0051287","molecular_function","false"
"BSU_22490","inferred_from_descendant","GO:0009058","biological_process","false"
"BSU_22490","inferred_from_descendant","GO:0044237","biological_process","true"
"BSU_22490","inferred_from_descendant","GO:0046451","biological_process","false"
"BSU_22490","inferred_from_descendant","GO:1901566","biological_process","false"
"BSU_22490","inferred_from_descendant","GO:0019752","biological_process","false"
"BSU_22490","inferred_from_descendant","GO:0005575","cellular_component","false"
"BSU_22490","inferred_from_descendant","GO:0046394","biological_process","false"
"BSU_22490","inferred_from_descendant","GO:1901265","molecular_function","false"
"BSU_22490","inferred_from_descendant","GO:0006807","biological_process","true"
"BSU_22490","inferred_from_descendant","GO:0008150","biological_process","false"
"BSU_22490","inferred_from_descendant","GO:0097159","molecular_function","false"
"BSU_22490","inferred_from_descendant","GO:0043650","biological_process","false"
"BSU_22490","inferred_from_descendant","GO:0016628","molecular_function","false"
"BSU_22490","inferred_from_descendant","GO:0043648","biological_process","false"
"BSU_22490","inferred_from_descendant","GO:0017076","molecular_function","false"
"BSU_22490","inferred_from_descendant","GO:0044281","biological_process","false"
"BSU_22490","inferred_from_descendant","GO:0036094","molecular_function","false"
"BSU_22490","inferred_from_descendant","GO:0110165","cellular_component","true"
"BSU_22490","inferred_from_descendant","GO:1901363","molecular_function","false"
"BSU_22490","inferred_from_descendant","GO:0009066","biological_process","false"
"BSU_22490","inferred_from_descendant","GO:1901564","biological_process","true"
"BSU_22490","inferred_from_descendant","GO:0008152","biological_process","false"
"BSU_22490","inferred_from_descendant","GO:0003674","molecular_function","false"
"BSU_22490","inferred_from_descendant","GO:0044283","biological_process","false"
"BSU_22490","inferred_from_descendant","GO:0030554","molecular_function","false"
"BSU_22490","inferred_from_descendant","GO:0016725","molecular_function","false"
"BSU_22490","inferred_from_descendant","GO:0003824","molecular_function","false"
"BSU_22490","inferred_from_descendant","GO:0005488","molecular_function","true"
"BSU_22490","inferred_from_descendant","GO:0009067","biological_process","false"
"BSU_22490","inferred_from_descendant","GO:0071704","biological_process","true"
"BSU_22490","inferred_from_descendant","GO:1901605","biological_process","false"
"BSU_22490","inferred_from_descendant","GO:0006553","biological_process","false"
"BSU_22490","inferred_from_descendant","GO:0009987","biological_process","true"
"BSU_22490","inferred_from_descendant","GO:0016627","molecular_function","false"
"BSU_22490","inferred_from_descendant","GO:0044249","biological_process","false"
"BSU_22490","inferred_from_descendant","GO:0043436","biological_process","false"
"BSU_22490","inferred_from_descendant","GO:0000166","molecular_function","false"
"BSU_22490","inferred_from_descendant","GO:0016053","biological_process","false"
"BSU_03050","inferred_from_descendant","GO:0008150","biological_process","false"
"BSU_03050","inferred_from_descendant","GO:0044238","biological_process","true"
"BSU_03050","inferred_from_descendant","GO:0005975","biological_process","false"
"BSU_03050","inferred_from_descendant","GO:1901575","biological_process","false"
"BSU_03050","inferred_from_descendant","GO:0110165","cellular_component","true"
"BSU_03050","inferred_from_descendant","GO:0044281","biological_process","false"
"BSU_03050","inferred_from_descendant","GO:0071704","biological_process","true"
"BSU_03050","inferred_from_descendant","GO:1901615","biological_process","false"
"BSU_03050","inferred_from_descendant","GO:0003674","molecular_function","false"
"BSU_03050","inferred_from_descendant","GO:0044237","biological_process","true"
"BSU_03050","inferred_from_descendant","GO:0006082","biological_process","false"
"BSU_03050","inferred_from_descendant","GO:0005575","cellular_component","false"
"BSU_03050","inferred_from_descendant","GO:0032787","biological_process","false"
"BSU_03050","inferred_from_descendant","GO:0016614","molecular_function","false"
"BSU_03050","inferred_from_descendant","GO:0043436","biological_process","false"
"BSU_03050","inferred_from_descendant","GO:0016052","biological_process","false"
"BSU_03050","inferred_from_descendant","GO:0009987","biological_process","true"
"BSU_03050","inferred_from_descendant","GO:0009056","biological_process","false"
"BSU_03050","inferred_from_descendant","GO:0004457","molecular_function","false"
"BSU_03050","inferred_from_descendant","GO:0006091","biological_process","false"
"BSU_03050","enables","GO:0016491","molecular_function","false"
"BSU_03050","enables","GO:0003824","molecular_function","false"
"BSU_03050","involved_in","GO:0008152","biological_process","false"
"BSU_03050","involved_in","GO:0019752","biological_process","false"
"BSU_03050","enables","GO:0016616","molecular_function","false"
"BSU_03050","involved_in","GO:0006096","biological_process","false"
"BSU_03050","located_in","GO:0005737","cellular_component","false"
"BSU_03050","involved_in","GO:0006089","biological_process","false"
"BSU_03050","involved_in","GO:0006090","biological_process","false"
"BSU_03050","enables","GO:0004459","molecular_function","false"
"BSU_19630","inferred_from_descendant","GO:0072527","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:0008150","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:0046483","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:0071704","biological_process","true"
"BSU_19630","inferred_from_descendant","GO:1901135","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:0046135","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:0044248","biological_process","false"
"BSU_19630","involved_in","GO:0006152","biological_process","false"
"BSU_19630","enables","GO:0004731","molecular_function","false"
"BSU_19630","located_in","GO:0005829","cellular_component","false"
"BSU_19630","involved_in","GO:0006218","biological_process","false"
"BSU_19630","involved_in","GO:0042278","biological_process","false"
"BSU_19630","enables","GO:0016740","molecular_function","false"
"BSU_19630","enables","GO:0016757","molecular_function","false"
"BSU_19630","enables","GO:0004850","molecular_function","false"
"BSU_19630","enables","GO:0016763","molecular_function","false"
"BSU_19630","involved_in","GO:0009116","biological_process","false"
"BSU_19630","involved_in","GO:0009164","biological_process","false"
"BSU_19630","involved_in","GO:0006139","biological_process","false"
"BSU_19630","enables","GO:0003824","molecular_function","false"
"BSU_19630","inferred_from_descendant","GO:0034655","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:0042454","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:0072523","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:0046108","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:1901361","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:0034656","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:0055086","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:0046131","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:0110165","cellular_component","true"
"BSU_19630","inferred_from_descendant","GO:0009056","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:0044238","biological_process","true"
"BSU_19630","inferred_from_descendant","GO:0006725","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:0072521","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:1901565","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:0044237","biological_process","true"
"BSU_19630","inferred_from_descendant","GO:1901564","biological_process","true"
"BSU_19630","inferred_from_descendant","GO:0044282","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:0046700","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:0044281","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:0006213","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:0003674","molecular_function","false"
"BSU_19630","inferred_from_descendant","GO:0019439","biological_process","false"
"BSU_19630","inferred_from_descendant","GO:0044270","biological_process","false"
