"protein1","protein2"
"P40507","P53131"
"P06367","P53131"
"P05750","P53131"
"P0C2H8","P53131"
"P35997","P53131"
"P05743","P53131"
"P04456","P53131"
"P38701","P53131"
"P07280","P53131"
"P02407","P53131"
"Q01855","P53131"
"P05756","P53131"
"P48589","P53131"
"Q08745","P53131"
"P25443","P53131"
"P33442","P53131"
"P32905","P53131"
"P36041","P53131"
"P22276","P53131"
"P40515","P53131"
"P12962","P53131"
"Q06078","P53131"
"P30771","P53131"
"Q04217","P53131"
"P38934","P53131"
"Q03758","P53131"
"P38074","P53131"
"P39517","P53131"
"Q03018","P53131"
"Q08281","P53131"
"P38333","P53131"
"P05453","P53131"
"P47156","P53131"
"P32349","P53131"
"P16370","P53131"
"Q06152","P53131"
"P02829","P53131"
"P31539","P53131"
"P30822","P53131"
"P10591","P53131"
"Q07468","P53131"
"P0CG48","P53131"
"P40150","P53131"
"Q06554","P53131"
"Q08920","P53131"
"P53874","P53131"
"Q06106","P53131"
"Q06512","P53131"
"Q06679","P53131"
"Q12186","P53131"
"P36084","P53131"
"P25808","P53131"
"Q03330","P53131"
"Q12420","P53131"
"P24384","P53131"
"P15938","P53131"
"P54784","P53131"
"Q01477","P53131"
"P53741","P53131"
"P32350","P53131"
"P40559","P53131"
"P13365","P53131"
"P19454","P53131"
"Q08444","P53131"
"Q07953","P53131"
"P40340","P53131"
"Q02796","P53131"
"P04912","P53131"
"Q12329","P53131"
"Q12277","P53131"
"P38216","P53131"
"P53927","P53131"
"P47077","P53131"
"Q06411","P53131"
"Q01159","P53131"
"Q03654","P53131"
"P00817","P53131"
"P31334","P53131"
"P33334","P53131"
"P28004","P53131"
"P25635","P53131"
"P54999","P53131"
"P28320","P53131"
"Q08004","P53131"
"Q07623","P53131"
"Q04660","P53131"
"Q12499","P53131"
"P38779","P53131"
"P34241","P53131"
"P47047","P53131"
"P32583","P53131"
"P25359","P53131"
"P53743","P53131"
"P39744","P53131"
"P10080","P53131"
"P32639","P53131"
"P40018","P53131"
"P24384","P28004"
"Q12158","P28004"
"P40204","P28004"
"P36134","P28004"
"P22216","P28004"
"P31384","P28004"
"P39517","P28004"
"P39016","P28004"
"P38838","P28004"
"P30822","P28004"
"P33420","P28004"
"P33122","P28004"
"P38236","P28004"
"P25567","P28004"
"P32605","P28004"
"P40018","P28004"
"P38305","P28004"
"Q06525","P28004"
"P15938","P28004"
"P20095","P28004"
"Q03375","P28004"
"P34160","P28004"
"Q07350","P28004"
"Q12046","P28004"
"Q06411","P28004"
"Q03654","P28004"
"Q12309","P28004"
"P28320","P28004"
"Q06091","P28004"
"P30771","Q12417"
"Q07930","Q12417"
"P36134","Q12417"
"Q02775","Q12417"
"P19736","Q12417"
"P46947","Q12417"
"P32524","Q12417"
"P40968","Q12417"
"Q99181","Q12417"
"Q04693","Q12417"
"P49955","Q12417"
"Q02260","Q12417"
"P40565","Q12417"
"P53854","Q12417"
"P38353","Q12417"
"Q04002","Q12417"
"P12962","Q12417"
"P31384","Q12417"
"P30822","Q12417"
"Q07807","Q12417"
"P40150","Q12417"
"Q12046","Q12417"
"Q06411","Q12417"
"Q03654","Q12417"
"Q02554","Q12417"
"P38241","Q12417"
"P32473","Q12417"
"P28004","Q12417"
"P53131","Q12417"
"P54999","Q12417"
"P40204","Q12417"
"P28320","Q12417"
"Q07350","Q12417"
"Q03375","Q12417"
"P08593","Q12417"
"P53333","Q12417"
"P34160","Q12417"
"Q12159","Q12417"
"P20095","Q12417"
"P15938","Q12417"
"P24384","Q12417"
"P38305","Q12417"
"Q06525","Q12417"
"Q08920","Q12417"
"P53854","P33334"
"P38181","P33334"
"P29055","P33334"
"Q12368","P33334"
"P38431","P33334"
"P36134","P33334"
"P38302","P33334"
"P40968","P33334"
"P46947","P33334"
"P53277","P33334"
"Q07350","P33334"
"Q00723","P33334"
"Q04002","P33334"
"P32505","P33334"
"P32588","P33334"
"P12962","P33334"
"P27692","P33334"
"Q12149","P33334"
"P15731","P33334"
"P25339","P33334"
"P28320","P33334"
"P32349","P33334"
"Q06164","P33334"
"Q07807","P33334"
"Q07468","P33334"
"P39517","P33334"
"Q07651","P33334"
"P02294","P33334"
"P02293","P33334"
"P02309","P33334"
"Q00539","P33334"
"P32605","P33334"
"Q6Q546","P33334"
"P38305","P33334"
"Q06525","P33334"
"P24384","P33334"
"P15938","P33334"
"P32909","P33334"
"Q9UQ35","P33334"
"P11484","P33334"
"P10591","P33334"
"Q06677","P33334"
"P33416","P33334"
"P38199","P33334"
"P28004","P33334"
"P15442","P33334"
"P53905","P33334"
"P38241","P33334"
"P40070","P33334"
"Q08920","P33334"
"Q07508","P33334"
"P32524","P33334"
"Q03782","P33334"
"P34160","P33334"
"Q08963","P33334"
"Q02554","P33334"
"P38282","P33334"
"P36118","P33334"
"Q3E7B7","P33334"
"P20095","P33334"
"P40204","P33334"
"Q02775","P33334"
"Q12046","P33334"
"Q06411","P33334"
"P32639","P33334"
"P40089","P33334"
"Q00916","P33334"
"Q12417","P33334"
"Q06091","P33334"
"P04387","P33334"
"P57743","P33334"
"P47093","P33334"
"P33203","P33334"
"Q12046","P40018"
"P39526","P40018"
"P29055","P40018"
"P53235","P40018"
"P25337","P40018"
"P16370","P40018"
"P29311","P40018"
"P21372","P40018"
"P32588","P40018"
"P24384","P40018"
"P17214","P40018"
"P31384","P40018"
"P39517","P40018"
"P39016","P40018"
"P40537","P40018"
"P25567","P40018"
"Q12186","P40018"
"P25808","P40018"
"P38305","P40018"
"Q06525","P40018"
"P53849","P40018"
"Q03375","P40018"
"P32505","P40018"
"P57743","P40018"
"P38203","P40018"
"Q06411","P40018"
"Q02554","P40018"
"Q07508","P40018"
"Q00539","P40018"
"P32495","P40018"
"P33334","P40018"
"P49704","P40018"
"P54999","P40018"
"P40204","P40018"
"Q02260","P40018"
"P38282","P40018"
"Q05900","P40018"
"P47093","P40018"
"Q03654","P40018"
"P32523","P40018"
"Q12417","P40018"
"Q06091","P40018"
"Q03761","P40018"
"P32639","P40018"
"P40070","P40018"
"P43321","P40018"
"P19735","P40018"
"P32605","P40018"
"Q07350","P40018"
"Q03782","P40018"
"P36048","P40018"
"Q06217","P40018"
"P53934","P40018"
"Q03338","P40018"
"P36084","Q02260"
"P36775","Q02260"
"P39526","Q02260"
"P29055","Q02260"
"P53235","Q02260"
"P38282","Q02260"
"Q03776","Q02260"
"P57743","Q02260"
"P28004","Q02260"
"P25337","Q02260"
"P38241","Q02260"
"P38302","Q02260"
"P40968","Q02260"
"P15108","Q02260"
"P32915","Q02260"
"P21372","Q02260"
"P32505","Q02260"
"P32588","Q02260"
"Q00916","Q02260"
"P24384","Q02260"
"P17214","Q02260"
"P39517","Q02260"
"P39016","Q02260"
"Q12221","Q02260"
"Q07468","Q02260"
"P40150","Q02260"
"P40457","Q02260"
"P30771","Q02260"
"Q02724","Q02260"
"Q12186","Q02260"
"Q12046","Q02260"
"P40204","Q02260"
"P34160","Q02260"
"Q05900","Q02260"
"Q03654","Q02260"
"P32523","Q02260"
"Q00539","Q02260"
"P32639","Q02260"
"P53207","Q02260"
"P32357","Q02260"
"P32605","Q02260"
"Q07508","Q02260"
"Q07350","Q02260"
"P33334","Q02260"
"P47093","Q02260"
"Q02554","Q02260"
"P53934","Q02260"
"Q03338","Q02260"
"P40070","Q02260"
"Q12309","Q02260"
"Q04048","Q02260"
"Q03375","Q02260"
"Q12420","Q02260"
"Q08920","Q02260"
"P25808","Q02260"
"Q12309","P43321"
"P33416","P43321"
"P39526","P43321"
"P29055","P43321"
"P53235","P43321"
"P38282","P43321"
"Q12368","P43321"
"Q03776","P43321"
"P57743","P43321"
"P25337","P43321"
"P38241","P43321"
"P28004","P43321"
"Q03772","P43321"
"P38302","P43321"
"P40968","P43321"
"P53277","P43321"
"P21374","P43321"
"P32524","P43321"
"P53333","P43321"
"P49955","P43321"
"Q12417","P43321"
"P36118","P43321"
"P38203","P43321"
"Q00723","P43321"
"P20053","P43321"
"P16370","P43321"
"P24384","P43321"
"P17214","P43321"
"P31384","P43321"
"P39016","P43321"
"P40150","P43321"
"P25567","P43321"
"Q12186","P43321"
"Q08920","P43321"
"Q03375","P43321"
"P32505","P43321"
"P53131","P43321"
"Q12046","P43321"
"Q06411","P43321"
"Q02554","P43321"
"Q07508","P43321"
"Q00539","P43321"
"P33334","P43321"
"P32588","P43321"
"P54999","P43321"
"P40204","P43321"
"Q02260","P43321"
"P34160","P43321"
"Q03654","P43321"
"P32523","P43321"
"Q06091","P43321"
"P47093","P43321"
"P32639","P43321"
"P53207","P43321"
"P32605","P43321"
"Q07350","P43321"
"Q03782","P43321"
"Q04048","P43321"
"P49704","P43321"
"P33203","P43321"
"P28320","P43321"
"P36048","P43321"
"Q06217","P43321"
"P49167","P43321"
"Q05900","P43321"
"P39682","P43321"
"Q12274","P43321"
"Q12330","P43321"
"Q03338","P43321"
"Q08963","P43321"
"P40070","P43321"
"Q06406","P43321"
"P49955","Q06091"
"P19736","Q06091"
"P32524","Q06091"
"P46947","Q06091"
"Q04693","Q06091"
"Q99181","Q06091"
"Q12046","Q06091"
"Q06411","Q06091"
"Q03654","Q06091"
"Q12309","Q06091"
"P54999","Q06091"
"P28320","Q06091"
"P32523","Q06091"
"Q12417","Q06091"
"P36118","Q06091"
"P34160","Q06091"
"P32505","Q06091"
"Q03375","Q06091"
"P24384","Q06091"
"P15938","Q06091"
"P20095","Q06091"
"P53849","Q06091"
"P38305","Q06091"
"Q06525","Q06091"
"Q08920","Q06091"
"P53617","Q06091"
"Q07807","Q06091"
"P39016","Q06091"
"P39517","Q06091"
"P31384","Q06091"
"P53854","Q06091"
"Q02260","Q06091"
"Q07350","Q06091"
"P35194","P36048"
"P39526","P36048"
"P29055","P36048"
"P38241","P36048"
"P38302","P36048"
"Q02775","P36048"
"P40968","P36048"
"P19736","P36048"
"P21374","P36048"
"P53277","P36048"
"P46947","P36048"
"Q07350","P36048"
"Q00723","P36048"
"P32915","P36048"
"P25356","P36048"
"P16370","P36048"
"P29311","P36048"
"Q04002","P36048"
"P23394","P36048"
"P27636","P36048"
"P32558","P36048"
"P53940","P36048"
"P32505","P36048"
"P32588","P36048"
"P47069","P36048"
"P15731","P36048"
"P39517","P36048"
"P31384","P36048"
"P38144","P36048"
"Q06164","P36048"
"Q07807","P36048"
"Q07468","P36048"
"P43589","P36048"
"P53104","P36048"
"P02294","P36048"
"P02293","P36048"
"P61830","P36048"
"P02309","P36048"
"Q08920","P36048"
"P32605","P36048"
"Q04048","P36048"
"P38305","P36048"
"Q06525","P36048"
"P15938","P36048"
"P24384","P36048"
"P20095","P36048"
"Q9UQ35","P36048"
"Q03375","P36048"
"P11484","P36048"
"Q12046","P36048"
"P53854","P36048"
"Q06411","P36048"
"P57743","P36048"
"P32639","P36048"
"Q03338","P36048"
"Q03654","P36048"
"Q12309","P36048"
"P15442","P36048"
"P53905","P36048"
"Q07508","P36048"
"P40089","P36048"
"Q00539","P36048"
"P32495","P36048"
"P28004","P36048"
"P49704","P36048"
"P33334","P36048"
"P53131","P36048"
"P20053","P36048"
"Q02260","P36048"
"P54999","P36048"
"Q12330","P36048"
"P40204","P36048"
"P38282","P36048"
"P28320","P36048"
"P32523","P36048"
"Q12417","P36048"
"Q06091","P36048"
"Q00916","P36048"
"P47017","P36048"
"P47093","P36048"
"P40567","P36048"
"P32357","P36048"
"P32565","P36048"
"P19735","P36048"
"P38203","P36048"
"P53333","P36048"
"P32524","P36048"
"P40070","P36048"
"Q06406","P36048"
"P52868","P36048"
"P25337","P36048"
"Q08963","P36048"
"Q12159","P36048"
"P19736","Q04048"
"P29055","Q04048"
"P40204","Q04048"
"P25337","Q04048"
"P38241","Q04048"
"P40968","Q04048"
"Q02775","Q04048"
"Q12046","Q04048"
"Q06411","Q04048"
"Q03654","Q04048"
"Q12309","Q04048"
"P28004","Q04048"
"P33334","Q04048"
"P28320","Q04048"
"Q03785","Q04048"
"P32523","Q04048"
"Q12417","Q04048"
"Q06091","Q04048"
"P32639","Q04048"
"P40018","Q04048"
"Q08963","Q04048"
"P53333","Q04048"
"P36118","Q04048"
"P34160","Q04048"
"P32902","Q04048"
"P46948","Q04048"
"P38871","Q04048"
"P34246","Q04048"
"P15938","Q04048"
"P24384","Q04048"
"P20095","Q04048"
"P22517","Q04048"
"P17629","Q04048"
"P53255","Q04048"
"Q08920","Q04048"
"P40150","Q04048"
"P38144","Q04048"
"P39517","Q04048"
"P31384","Q04048"
"Q04264","Q04048"
"Q12196","Q04048"
"Q07350","Q04048"
"P28004","P53277"
"P40204","P53277"
"Q12046","P53277"
"Q04048","P53277"
"Q03654","P53277"
"P32523","P53277"
"Q12417","P53277"
"Q06091","P53277"
"P38302","P53277"
"Q12309","P53277"
"Q07350","P53277"
"P06244","P53277"
"Q06411","P53277"
"P36118","P53277"
"P53131","P53277"
"P32505","P53277"
"Q03375","P53277"
"P24384","P53277"
"P15938","P53277"
"P20095","P53277"
"P53849","P53277"
"P40018","P53277"
"Q08963","P53277"
"P28320","P53277"
"P31384","P53277"
"P32915","P53277"
"Q02260","P53277"
"P32639","P53277"
"P19736","P53277"
"P40968","P53277"
"Q02775","P53277"
"P25337","P53277"
"P38241","P53277"
"Q04002","P28320"
"P29055","P28320"
"Q12158","P28320"
"P40204","P28320"
"P19736","P28320"
"Q02775","P28320"
"P46947","P28320"
"P32524","P28320"
"P32639","P28320"
"Q07350","P28320"
"Q02260","P28320"
"P32915","P28320"
"Q12046","P28320"
"Q03654","P28320"
"Q03375","P28320"
"P15938","P28320"
"P40018","P28320"
"Q08920","P28320"
"P32349","P28320"
"P31384","P28320"
"P53854","P28320"
"P12962","P28320"
"P32588","P28320"
"Q02792","P28320"
"P17119","P36118"
"P29055","P36118"
"P38282","P36118"
"P40204","P36118"
"P38241","P36118"
"P28004","P36118"
"P25337","P36118"
"Q03772","P36118"
"P40968","P36118"
"P36048","P36118"
"Q12417","P36118"
"Q02260","P36118"
"P49704","P36118"
"Q03338","P36118"
"P31384","P36118"
"P39517","P36118"
"P39016","P36118"
"P28320","P36118"
"Q06596","P36118"
"Q12374","P36118"
"Q12046","P36118"
"Q06411","P36118"
"P53131","P36118"
"Q12525","P36118"
"P26637","P36118"
"P52868","P36118"
"P15790","P36118"
"P22204","P36118"
"P47116","P36118"
"P06782","P36118"
"P06244","P36118"
"P23291","P36118"
"P53847","P36118"
"P47149","P36118"
"P32790","P36118"
"P32505","P36118"
"Q03375","P36118"
"P53849","P36118"
"P40018","P36118"
"P39723","P36118"
"P22209","P36118"
"P38236","P36118"
"P11978","P36118"
"P43573","P36118"
"P53148","P36118"
"P38748","P36118"
"P08964","P36118"
"P38705","P36118"
"P38800","P36118"
"P25846","P36118"
"P06102","P36118"
"P47102","P36118"
"P47025","P36118"
"P52553","P36118"
"P33122","P36118"
"Q03088","P36118"
"P33420","P36118"
"P46988","Q06411"
"P29055","Q06411"
"P32915","Q06411"
"Q12196","Q06411"
"P31384","Q06411"
"Q07807","Q06411"
"Q08920","Q06411"
"Q08963","Q06411"
"P53866","Q06411"
"Q07953","Q06411"
"P11484","Q06411"
"P10591","Q06411"
"Q12046","Q06411"
"P40204","Q06411"
"P28320","Q06411"
"P39081","Q06411"
"Q08961","Q06411"
"P47057","Q06411"
"Q08826","Q06411"
"P53267","Q06411"
"P17558","Q06411"
"P53150","Q06411"
"Q06148","Q06411"
"P38042","Q06411"
"Q02732","Q06411"
"P69852","Q06411"
"P32908","Q06411"
"Q07457","Q06411"
"Q03957","Q06411"
"P27882","Q06411"
"P53286","Q06411"
"Q06707","Q06411"
"Q03654","P53854"
"Q12046","P53854"
"P53104","P53854"
"P27466","P53854"
"P32581","P53854"
"P47116","P53854"
"P06244","P53854"
"P05986","P53854"
"P23291","P53854"
"P23292","P53854"
"P53170","P53854"
"P17157","P53854"
"P15938","P53854"
"P53849","P53854"
"P40018","P53854"
"Q08963","P53854"
"Q08920","P53854"
"P31384","P53854"
"P39517","P53854"
"P38302","P53854"
"P02833","P53854"
"P22216","P53854"
"P34160","P53854"
"P49955","P53854"
"P40968","P53854"
"P21374","P53854"
"P32524","P53854"
"P32639","P53854"
"P53277","P53854"
"P53333","P53854"
"Q03375","P53854"
"Q04048","P53854"
"P38241","P53854"
"P28004","P53854"
"P25337","P53854"
"Q12158","P53854"
"P29055","P53854"
"P35201","P40568"
"P29055","P40568"
"P12962","P40568"
"P39517","P40568"
"P39016","P40568"
"P38991","P40568"
"Q04087","P40568"
"Q06675","P40568"
"P41695","P40568"
"P25651","P40568"
"P38199","P40568"
"Q03898","P40568"
"P54199","P40568"
"Q12143","P38313"
"P29055","P38313"
"P00546","P38313"
"P38991","P38313"
"P38283","P38313"
"P31384","P38313"
"P39517","P38313"
"P39016","P38313"
"P40568","P38313"
"P38265","P38313"
"P33298","P38313"
"Q12262","P38313"
"P39731","P38313"
"P39946","P38313"
"P47167","P38313"
"P17157","P38313"
"P24867","P38313"
"P69852","P38313"
"P47149","P38313"
"P53169","P38313"
"P32505","P38313"
"P54199","P38313"
"Q12161","P38313"
"P02309","P38313"
"P61830","P38313"
"Q01939","P38313"
"P53148","P38313"
"P06102","P38313"
"P32457","P38313"
"P19880","P38313"
"P43618","P38313"
"Q3E829","P38313"
"Q3E835","P38313"
"P40150","P38313"
"Q07807","P38313"
"P38144","P38313"
"P40568","P38907"
"Q12143","P38907"
"P38265","P38907"
"Q12262","P38907"
"P38313","P38907"
"P39731","P38907"
"P53298","P38907"
"Q12748","P38907"
"P53169","P38907"
"P38199","P38907"
"P32505","P38907"
"P22149","P38907"
"P43618","P38907"
"Q3E829","P38907"
"P30771","P38907"
"P38838","P38907"
"P38144","P38907"
"P39517","P38907"
"P31384","P38907"
"P29055","P38907"
"P47149","Q02732"
"P29055","Q02732"
"Q08490","Q02732"
"P38283","Q02732"
"P31384","Q02732"
"P39517","Q02732"
"P38144","Q02732"
"Q12221","Q02732"
"P20424","Q02732"
"Q07963","Q02732"
"P43618","Q02732"
"Q12262","Q02732"
"P33122","Q02732"
"P38523","Q02732"
"P38934","Q02732"
"P39946","Q02732"
"Q99316","Q02732"
"P50275","Q02732"
"P33297","Q02732"
"P53865","Q02732"
"Q03254","Q02732"
"Q01649","Q02732"
"P32497","Q02732"
"P46679","Q02732"
"Q04264","Q02732"
"P32457","Q02732"
"P39929","Q02732"
"P36022","Q02732"
"P32364","Q02732"
"P46988","Q02732"
"P32521","Q02732"
"P40450","Q02732"
"P38873","Q02732"
"P38799","Q02732"
"P08964","Q02732"
"P43535","Q02732"
"Q04053","Q02732"
"P32618","Q02732"
"P37304","Q02732"
"Q04002","Q02732"
"Q12403","Q02732"
"P16649","Q02732"
"P38249","Q02732"
"P38261","Q02732"
"P22149","Q02732"
"P40568","Q02732"
"Q12143","Q02732"
"P38265","Q02732"
"P25569","Q02732"
"P38313","Q02732"
"P39731","Q02732"
"P53298","Q02732"
"P53267","Q02732"
"P36012","Q02732"
"Q06675","Q02732"
"P38907","Q02732"
"Q12748","Q02732"
"P32458","Q02732"
"P53169","Q02732"
"P40460","Q02732"
"P32505","Q02732"
"Q12161","Q02732"
"Q12143","Q12748"
"P40568","Q12748"
"P38265","Q12748"
"Q12262","Q12748"
"P53169","Q12748"
"P32505","Q12748"
"P54199","Q12748"
"Q12161","Q12748"
"P38313","Q12748"
"Q12464","Q12748"
"P38144","Q12748"
"P31384","Q12748"
"P39517","Q12748"
"P43618","Q12748"
"P40537","Q12748"
"P36012","Q12748"
"Q08490","Q12748"
"Q12143","P47167"
"P40568","P47167"
"P38265","P47167"
"Q12262","P47167"
"Q12748","P47167"
"P53298","P47167"
"P38907","P47167"
"Q06675","P47167"
"Q02732","P47167"
"P53169","P47167"
"Q06677","P47167"
"Q12161","P47167"
"P43618","P47167"
"P10080","P47167"
"P30771","P47167"
"Q07807","P47167"
"P39517","P47167"
"P31384","P47167"
"P12962","P47167"
"P40537","P47167"
"P32915","P47167"
"P36012","P47167"
"P35201","P47167"
"Q12143","P39731"
"P04912","P39731"
"Q04431","P39731"
"Q08490","P39731"
"P40568","P39731"
"Q12262","P39731"
"P35201","P39731"
"Q06675","P39731"
"P38086","P39731"
"P06778","P39731"
"P47042","P39731"
"P25389","P39731"
"P06242","P39731"
"P21965","P39731"
"P25333","P39731"
"Q12505","P39731"
"P23291","P39731"
"P23292","P39731"
"P36003","P39731"
"P54199","P39731"
"P25651","P39731"
"Q12161","P39731"
"P53849","P39731"
"P43618","P39731"
"Q07963","P39731"
"P40537","P39731"
"P30822","P39731"
"P39016","P39731"
"P39517","P39731"
"P31384","P39731"
"Q12748","P39731"
"P10591","P39731"
"Q12143","Q12493"
"P40568","Q12493"
"P38265","Q12493"
"Q06162","Q12493"
"Q12262","Q12493"
"P38313","Q12493"
"P53298","Q12493"
"P47167","Q12493"
"Q12236","Q12493"
"Q02821","Q12493"
"P04387","Q12493"
"P38199","Q12493"
"Q15714","Q12493"
"P32505","Q12493"
"P54199","Q12493"
"Q12161","Q12493"
"P36012","Q12493"
"P47042","Q12493"
"P43618","Q12493"
"Q3E829","Q12493"
"P38907","Q12493"
"P39517","Q12493"
"P31384","Q12493"
"Q12748","Q12493"
"Q06675","Q12493"
"Q02732","Q12493"
"P33322","Q12493"
"P17106","Q12493"
"P39731","Q12493"
"P40568","Q12143"
"P38085","Q12143"
"P47149","Q12143"
"P35201","Q12143"
"P40054","Q12143"
"P53169","Q12143"
"P38959","Q12143"
"P54199","Q12143"
"P25651","Q12143"
"Q12161","Q12143"
"P47042","Q12143"
"P14681","Q12143"
"Q12262","Q12143"
"Q07963","Q12143"
"P40537","Q12143"
"Q07807","Q12143"
"P40014","Q12143"
"P39016","Q12143"
"P39517","Q12143"
"P31384","Q12143"
"P39940","Q12143"
"P00546","P53298"
"P29055","P53298"
"P40568","P53298"
"Q12143","P53298"
"Q12262","P53298"
"P38313","P53298"
"P53267","P53298"
"P16522","P53298"
"P32917","P53298"
"Q12748","P53298"
"Q12182","P53298"
"P53170","P53298"
"P39731","P53298"
"P53169","P53298"
"P54199","P53298"
"P47149","P53298"
"P53849","P53298"
"P02309","P53298"
"P61830","P53298"
"P38236","P53298"
"Q12403","P53298"
"P38705","P53298"
"P38820","P53298"
"P47175","P53298"
"Q3E829","P53298"
"P43618","P53298"
"P39517","P53298"
"P31384","P53298"
"P12962","P53298"
"P38283","P53298"
"P35201","P53298"
"P04911","P53298"
"P02293","P53298"
"P00958","P53298"
"Q08490","P53298"
"P02829","P47026"
"P38199","P47026"
"P49018","P47026"
"Q06644","P47026"
"P04817","P47026"
"P38723","P47026"
"Q03655","P47026"
"P46961","P47026"
"P39517","P47026"
"P38934","P47026"
"Q12000","P38707"
"P36775","P38707"
"P25294","P38707"
"P31539","P38707"
"P39526","P38707"
"P32909","P38707"
"P29055","P38707"
"P32380","P38707"
"P36421","P38707"
"P04801","P38707"
"P15180","P38707"
"P53860","P38707"
"P04802","P38707"
"Q99278","P38707"
"P21306","P38707"
"P36008","P38707"
"P23301","P38707"
"P02994","P38707"
"P38088","P38707"
"P48570","P38707"
"P26637","P38707"
"P07263","P38707"
"P19211","P38707"
"P25332","P38707"
"P32527","P38707"
"P32897","P38707"
"P38788","P38707"
"P40422","P38707"
"P20459","P38707"
"Q12504","P38707"
"P06105","P38707"
"P46672","P38707"
"P07213","P38707"
"P00958","P38707"
"P41800","P38707"
"Q12431","P38707"
"Q12285","P38707"
"Q03722","P38707"
"P32389","P38707"
"P25038","P38707"
"Q08749","P38707"
"P53691","P38707"
"P36105","P38707"
"P05749","P38707"
"P38912","P38707"
"P53235","P38707"
"P16521","P38707"
"P53540","P38707"
"P38064","P38707"
"Q04598","P38707"
"P53252","P38707"
"P29311","P38707"
"Q08951","P38707"
"P05750","P38707"
"P0C2H8","P38707"
"P35997","P38707"
"P05743","P38707"
"P04456","P38707"
"P0C0W1","P38707"
"P07280","P38707"
"Q01855","P38707"
"P48589","P38707"
"Q08745","P38707"
"O13516","P38707"
"P26786","P38707"
"P25443","P38707"
"P33442","P38707"
"P38011","P38707"
"P15108","P38707"
"P02829","P38707"
"Q06339","P38707"
"P12962","P38707"
"P53969","P38707"
"P47026","P38707"
"P32911","P38707"
"P28320","P38707"
"Q08496","P38707"
"P40565","P38707"
"P19735","P38707"
"P36068","P38707"
"P38764","P38707"
"P43588","P38707"
"P33297","P38707"
"P36002","P38707"
"Q01477","P38707"
"P50102","P38707"
"P53165","P38707"
"P39517","P38707"
"P10080","P38707"
"Q07807","P38707"
"P14772","P38707"
