protein	goTerm	proProNeighbor	goNeighbor	goAnnotatedProProNeighbors	score
FBgn0032006	GO:0006357	93	615	0	0.0014124293785310734
FBgn0002914	GO:0007307	101	23	10	0.08870967741935484
FBgn0038416	GO:0007307	1	23	0	0.041666666666666664
FBgn0064225	GO:0003735	188	290	32	0.06903765690376569
FBgn0030263	GO:0003735	14	290	2	0.009868421052631578
FBgn0004859	GO:0005634	186	2250	72	0.029967159277504107
FBgn0069174	GO:0005634	0	2250	0	0.00044444444444444447
FBgn0086444	GO:0000398	66	229	12	0.04406779661016949
FBgn0053196	GO:0000398	28	229	2	0.011673151750972763
FBgn0031057	GO:0006511	215	136	23	0.06837606837606838
FBgn0040211	GO:0006511	10	136	0	0.00684931506849315
FBgn0028734	GO:0005634	249	2250	81	0.03281312525010004
FBgn0030089	GO:0005634	58	2250	17	0.00779896013864818
FBgn0067903	GO:0009617	0	44	0	0.022727272727272728
FBgn0004907	GO:0009617	750	44	1	0.0025188916876574307
FBgn0264832	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0052198	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0003089	GO:0005515	28	958	2	0.0030425963488843813
FBgn0260766	GO:0005515	1	958	0	0.0010427528675703858
FBgn0011205	GO:0007059	15	36	1	0.0392156862745098
FBgn0035142	GO:0007059	73	36	0	0.009174311926605505
FBgn0082949	GO:0005730	0	301	0	0.0033222591362126247
FBgn0037263	GO:0005730	50	301	1	0.005698005698005698
FBgn0039188	GO:0038024	56	19	0	0.013333333333333334
FBgn0039141	GO:0038024	32	19	0	0.0196078431372549
FBgn0053882	GO:0046982	0	217	0	0.004608294930875576
FBgn0011291	GO:0046982	48	217	9	0.03773584905660377
FBgn0027513	GO:0032053	135	8	4	0.03496503496503497
FBgn0015509	GO:0032053	428	8	0	0.0022935779816513763
FBgn0010548	GO:0004029	69	5	0	0.013513513513513514
FBgn0005585	GO:0004029	323	5	0	0.003048780487804878
FBgn0037517	GO:0015031	53	44	1	0.020618556701030927
FBgn0021761	GO:0015031	68	44	0	0.008928571428571428
FBgn0086134	GO:0005839	230	26	24	0.09765625
FBgn0000055	GO:0005839	93	26	0	0.008403361344537815
FBgn0031882	GO:0016192	29	141	6	0.041176470588235294
FBgn0028982	GO:0016192	62	141	0	0.0049261083743842365
FBgn0038826	GO:0003676	329	369	33	0.04871060171919771
FBgn0002891	GO:0003676	26	369	0	0.002531645569620253
FBgn0003345	GO:2000826	43	2	0	0.022222222222222223
FBgn0020248	GO:2000826	36	2	0	0.02631578947368421
FBgn0037501	GO:0044292	2	3	0	0.2
FBgn0036046	GO:0044292	13	3	0	0.0625
FBgn0036686	GO:0005634	147	2250	39	0.016687526074259492
FBgn0025790	GO:0005634	103	2250	31	0.013599660008499787
FBgn0005777	GO:0004722	623	46	0	0.0014947683109118087
FBgn0003392	GO:0004722	105	46	3	0.026490066225165563
FBgn0040238	GO:0006821	3	19	0	0.045454545454545456
FBgn0053306	GO:0006821	2	19	0	0.047619047619047616
FBgn0031745	GO:0042803	115	120	2	0.01276595744680851
FBgn0037115	GO:0042803	5	120	0	0.008
FBgn0036569	GO:0006428	12	2	0	0.07142857142857142
FBgn0287225	GO:0006428	0	2	0	0.5
FBgn0004897	GO:0009653	2	24	0	0.038461538461538464
FBgn0261930	GO:0009653	15	24	0	0.02564102564102564
FBgn0026181	GO:0048599	46	7	0	0.018867924528301886
FBgn0033657	GO:0048599	30	7	0	0.02702702702702703
FBgn0262475	GO:1990904	56	54	8	0.08181818181818182
FBgn0026777	GO:1990904	175	54	3	0.017467248908296942
FBgn0027087	GO:0005739	166	623	21	0.02788339670468948
FBgn0064225	GO:0005739	188	623	2	0.0036991368680641184
FBgn0037166	GO:0006644	13	23	2	0.08333333333333333
FBgn0038871	GO:0006644	1	23	0	0.041666666666666664
FBgn0262103	GO:0004674	23	158	6	0.03867403314917127
FBgn0260400	GO:0004674	80	158	1	0.008403361344537815
FBgn0085438	GO:0006508	0	498	0	0.002008032128514056
FBgn0022764	GO:0006508	136	498	0	0.0015772870662460567
FBgn0010215	GO:0034332	53	10	1	0.031746031746031744
FBgn0262656	GO:0034332	479	10	1	0.00408997955010225
FBgn0011890	GO:0006412	0	558	0	0.0017921146953405018
FBgn0014010	GO:0006412	383	558	2	0.003188097768331562
FBgn0000055	GO:0005829	93	1082	17	0.015319148936170212
FBgn0262647	GO:0005829	18	1082	2	0.0027272727272727275
FBgn0261722	GO:0005886	44	1052	4	0.004562043795620438
FBgn0284442	GO:0005886	10	1052	0	0.0009416195856873823
FBgn0000024	GO:0043199	11	1	0	0.08333333333333333
FBgn0001235	GO:0043199	113	1	0	0.008771929824561403
FBgn0044120	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0033766	GO:0005575	17	2646	0	0.0003755163349605708
FBgn0033202	GO:0022834	2	10	0	0.08333333333333333
FBgn0033137	GO:0022834	0	10	0	0.1
FBgn0032221	GO:0016324	41	91	3	0.030303030303030304
FBgn0010424	GO:0016324	8	91	0	0.010101010101010102
FBgn0036795	GO:0016705	1	116	0	0.008547008547008548
FBgn0260234	GO:0016705	2	116	0	0.00847457627118644
FBgn0260003	GO:0016010	102	6	4	0.046296296296296294
FBgn0034903	GO:0016010	11	6	0	0.058823529411764705
FBgn0027932	GO:0005515	97	958	16	0.016113744075829384
FBgn0005666	GO:0005515	19	958	11	0.012282497441146366
FBgn0284421	GO:0048190	12	55	1	0.029850746268656716
FBgn0031805	GO:0048190	0	55	0	0.01818181818181818
FBgn0015279	GO:0055115	90	1	0	0.01098901098901099
FBgn0050344	GO:0055115	29	1	0	0.03333333333333333
FBgn0060296	GO:0050960	3	4	0	0.14285714285714285
FBgn0026415	GO:0050960	20	4	0	0.041666666666666664
FBgn0036850	GO:0000387	41	15	10	0.19642857142857142
FBgn0031238	GO:0000387	15	15	0	0.03333333333333333
FBgn0034181	GO:0008494	24	5	0	0.034482758620689655
FBgn0031536	GO:0008494	35	5	0	0.025
FBgn0032261	GO:0005762	162	50	26	0.12735849056603774
FBgn0028737	GO:0005762	73	50	0	0.008130081300813009
FBgn0283471	GO:0007507	81	42	2	0.024390243902439025
FBgn0029679	GO:0007507	35	42	0	0.012987012987012988
FBgn0051244	GO:0008157	13	26	0	0.02564102564102564
FBgn0015949	GO:0008157	58	26	0	0.011904761904761904
FBgn0028467	GO:0034450	10	5	0	0.06666666666666667
FBgn0040958	GO:0034450	3	5	0	0.125
FBgn0036195	GO:0010996	1	6	0	0.14285714285714285
FBgn0017551	GO:0010996	47	6	0	0.018867924528301886
FBgn0043592	GO:0001745	0	119	0	0.008403361344537815
FBgn0033665	GO:0001745	9	119	0	0.0078125
FBgn0040477	GO:0000776	21	45	2	0.045454545454545456
FBgn0010399	GO:0000776	112	45	0	0.006369426751592357
FBgn0025680	GO:0050660	26	61	1	0.022988505747126436
FBgn0023518	GO:0050660	43	61	0	0.009615384615384616
FBgn0086134	GO:0019773	230	12	11	0.049586776859504134
FBgn0262608	GO:0019773	0	12	0	0.08333333333333333
FBgn0260933	GO:0098840	8	2	0	0.1
FBgn0003371	GO:0098840	770	2	0	0.0012953367875647669
FBgn0019821	GO:0001745	0	119	0	0.008403361344537815
FBgn0260991	GO:0001745	62	119	1	0.011049723756906077
FBgn0053450	GO:0003735	0	290	0	0.0034482758620689655
FBgn0015247	GO:0003735	303	290	15	0.026981450252951095
FBgn0031267	GO:0047326	11	1	0	0.08333333333333333
FBgn0003129	GO:0047326	55	1	0	0.017857142857142856
FBgn0250903	GO:0005680	43	17	9	0.16666666666666666
FBgn0032435	GO:0005680	3	17	0	0.05
FBgn0263697	GO:0005737	16	1863	6	0.0037253858435337944
FBgn0001168	GO:0005737	63	1863	14	0.00778816199376947
FBgn0266451	GO:0034059	17	4	0	0.047619047619047616
FBgn0030268	GO:0034059	13	4	0	0.058823529411764705
FBgn0014141	GO:0035324	217	9	1	0.008849557522123894
FBgn0032480	GO:0035324	2	9	0	0.09090909090909091
FBgn0038765	GO:0005634	6	2250	5	0.0026595744680851063
FBgn0261456	GO:0005634	193	2250	54	0.02251330331559558
FBgn0033005	GO:0005759	44	55	2	0.030303030303030304
FBgn0000018	GO:0005759	10	55	0	0.015384615384615385
FBgn0025638	GO:0061663	97	4	0	0.009900990099009901
FBgn0259246	GO:0061663	36	4	0	0.025
FBgn0000808	GO:0031638	5	6	1	0.18181818181818182
FBgn0262455	GO:0031638	1	6	0	0.14285714285714285
FBgn0039354	GO:0004930	1	113	0	0.008771929824561403
FBgn0037339	GO:0004930	108	113	0	0.004524886877828055
FBgn0052671	GO:0016192	0	141	0	0.0070921985815602835
FBgn0031882	GO:0016192	29	141	6	0.041176470588235294
FBgn0003391	GO:0005509	14	205	1	0.0091324200913242
FBgn0000137	GO:0005509	13	205	0	0.0045871559633027525
FBgn0003447	GO:0005737	22	1863	9	0.005305039787798408
FBgn0036141	GO:0005737	46	1863	6	0.003666841278156103
FBgn0259170	GO:0004571	5	8	0	0.07692307692307693
FBgn0038737	GO:0004571	18	8	0	0.038461538461538464
FBgn0026206	GO:0016567	13	129	0	0.007042253521126761
FBgn0050406	GO:0016567	0	129	0	0.007751937984496124
FBgn0034660	GO:0004720	24	2	0	0.038461538461538464
FBgn0033554	GO:0004720	9	2	0	0.09090909090909091
FBgn0033483	GO:0045087	15	64	1	0.02531645569620253
FBgn0011604	GO:0045087	131	64	1	0.010256410256410256
FBgn0002566	GO:0009267	24	65	3	0.0449438202247191
FBgn0002715	GO:0009267	52	65	0	0.008547008547008548
FBgn0066129	GO:0009612	0	19	0	0.05263157894736842
FBgn0085387	GO:0009612	15	19	0	0.029411764705882353
FBgn0034827	GO:0005874	8	62	1	0.02857142857142857
FBgn0039396	GO:0005874	1	62	0	0.015873015873015872
FBgn0053889	GO:0006334	0	102	0	0.00980392156862745
FBgn0000490	GO:0006334	46	102	0	0.006756756756756757
FBgn0086384	GO:0045463	199	12	4	0.023696682464454975
FBgn0011771	GO:0045463	25	12	0	0.02702702702702703
FBgn0038387	GO:0030150	46	30	13	0.18421052631578946
FBgn0029608	GO:0030150	44	30	0	0.013513513513513514
FBgn0033973	GO:1900369	69	7	1	0.02631578947368421
FBgn0039620	GO:1900369	4	7	0	0.09090909090909091
FBgn0053875	GO:0006334	0	102	0	0.00980392156862745
FBgn0069331	GO:0006334	0	102	0	0.00980392156862745
FBgn0011740	GO:0004572	14	1	0	0.06666666666666667
FBgn0003330	GO:0004572	474	1	0	0.002105263157894737
FBgn0015664	GO:0006357	43	615	6	0.010638297872340425
FBgn0030768	GO:0006357	35	615	2	0.004615384615384616
FBgn0003360	GO:0007268	219	72	3	0.013745704467353952
FBgn0011762	GO:0007268	35	72	1	0.018691588785046728
FBgn0003041	GO:1901981	150	8	0	0.006329113924050633
FBgn0061479	GO:1901981	0	8	0	0.125
FBgn0004378	GO:0031535	49	1	0	0.02
FBgn0250816	GO:0031535	24	1	0	0.04
FBgn0051166	GO:0006412	0	558	0	0.0017921146953405018
FBgn0259199	GO:0006412	13	558	0	0.0017513134851138354
FBgn0260400	GO:0003729	80	205	20	0.07368421052631578
FBgn0259952	GO:0003729	0	205	0	0.004878048780487805
FBgn0266670	GO:0007269	75	52	5	0.047244094488188976
FBgn0015949	GO:0007269	58	52	2	0.02727272727272727
FBgn0010303	GO:0043068	61	22	4	0.060240963855421686
FBgn0037975	GO:0043068	7	22	0	0.034482758620689655
FBgn0000590	GO:0009612	0	19	0	0.05263157894736842
FBgn0284247	GO:0009612	26	19	0	0.022222222222222223
FBgn0086443	GO:0005524	201	643	43	0.052132701421800945
FBgn0040068	GO:0005524	139	643	21	0.028132992327365727
FBgn0011581	GO:0007218	0	59	0	0.01694915254237288
FBgn0053814	GO:0007218	0	59	0	0.01694915254237288
FBgn0040273	GO:0032786	206	5	2	0.014218009478672985
FBgn0035113	GO:0032786	11	5	0	0.0625
FBgn0017561	GO:0005886	8	1052	0	0.0009433962264150943
FBgn0053434	GO:0005886	0	1052	0	0.0009505703422053232
FBgn0000039	GO:0034220	11	28	1	0.05128205128205128
FBgn0013987	GO:0034220	54	28	0	0.012195121951219513
FBgn0259923	GO:0005525	27	156	4	0.0273224043715847
FBgn0032016	GO:0005525	36	156	2	0.015625
FBgn0036219	GO:0048060	5	7	0	0.08333333333333333
FBgn0004864	GO:0048060	117	7	0	0.008064516129032258
FBgn0031735	GO:0004622	2	6	0	0.125
FBgn0002906	GO:0004622	72	6	0	0.01282051282051282
FBgn0000317	GO:0005856	19	52	1	0.028169014084507043
FBgn0265182	GO:0005856	11	52	0	0.015873015873015872
FBgn0034047	GO:0140896	1	6	0	0.14285714285714285
FBgn0010905	GO:0140896	793	6	0	0.0012515644555694619
FBgn0004635	GO:0005737	128	1863	29	0.015067805123053743
FBgn0039258	GO:0005737	1	1863	0	0.000536480686695279
FBgn0032075	GO:0016020	119	1524	29	0.018259281801582473
FBgn0002121	GO:0016020	81	1524	12	0.00809968847352025
FBgn0039225	GO:0045938	50	18	0	0.014705882352941176
FBgn0000742	GO:0045938	0	18	0	0.05555555555555555
FBgn0002940	GO:0016020	64	1524	10	0.0069269521410579345
FBgn0031461	GO:0016020	11	1524	1	0.0013029315960912053
FBgn0003401	GO:0005737	21	1863	8	0.004777070063694267
FBgn0040271	GO:0005737	12	1863	3	0.0021333333333333334
FBgn0040236	GO:0008150	4	1771	0	0.0005633802816901409
FBgn0038282	GO:0008150	11	1771	0	0.0005611672278338945
FBgn0037007	GO:0097345	235	2	0	0.004219409282700422
FBgn0001189	GO:0097345	1	2	0	0.3333333333333333
FBgn0086669	GO:0005730	0	301	0	0.0033222591362126247
FBgn0086372	GO:0005730	56	301	1	0.0056022408963585435
FBgn0039016	GO:0048813	36	128	0	0.006097560975609756
FBgn0010303	GO:0048813	61	128	0	0.005291005291005291
FBgn0029826	GO:0006508	0	498	0	0.002008032128514056
FBgn0040477	GO:0006508	21	498	0	0.0019267822736030828
FBgn0037650	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0288447	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0004456	GO:0007155	47	69	2	0.02586206896551724
FBgn0041156	GO:0007155	1	69	0	0.014285714285714285
FBgn0052773	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0030318	GO:0003674	11	3150	0	0.00031635558367605187
FBgn0004988	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0037229	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0023167	GO:0034715	370	6	5	0.015957446808510637
FBgn0014388	GO:0034715	136	6	0	0.007042253521126761
FBgn0051416	GO:0030533	0	290	0	0.0034482758620689655
FBgn0033738	GO:0030533	11	290	0	0.0033222591362126247
FBgn0010399	GO:0007268	112	72	5	0.03260869565217391
FBgn0027106	GO:0007268	14	72	1	0.023255813953488372
FBgn0019660	GO:0072487	6	10	5	0.375
FBgn0021796	GO:0072487	135	10	0	0.006896551724137931
FBgn0026086	GO:0009451	20	11	0	0.03225806451612903
FBgn0266599	GO:0009451	708	11	0	0.0013908205841446453
FBgn0261697	GO:0007288	1	28	0	0.034482758620689655
FBgn0016917	GO:0007288	226	28	0	0.003937007874015748
FBgn0038878	GO:0072555	0	8	0	0.125
FBgn0011555	GO:0072555	11	8	0	0.05263157894736842
FBgn0002917	GO:0032230	4	1	0	0.2
FBgn0029091	GO:0032230	21	1	0	0.045454545454545456
FBgn0011202	GO:0030018	75	44	2	0.025210084033613446
FBgn0016976	GO:0030018	3	44	0	0.02127659574468085
FBgn0004244	GO:0045202	19	101	1	0.016666666666666666
FBgn0001491	GO:0045202	40	101	0	0.0070921985815602835
FBgn0040906	GO:0008150	0	1771	0	0.000564652738565782
FBgn0260388	GO:0008150	1	1771	0	0.000564334085778781
FBgn0039183	GO:0005652	52	15	4	0.07462686567164178
FBgn0039782	GO:0005652	1	15	0	0.0625
FBgn0035155	GO:0000045	0	31	0	0.03225806451612903
FBgn0265194	GO:0000045	5	31	0	0.027777777777777776
FBgn0000615	GO:0045450	99	22	0	0.008264462809917356
FBgn0264516	GO:0045450	0	22	0	0.045454545454545456
FBgn0261068	GO:0071011	50	142	17	0.09375
FBgn0264089	GO:0071011	18	142	0	0.00625
FBgn0032456	GO:0009636	193	13	0	0.0048543689320388345
FBgn0003205	GO:0009636	270	13	1	0.007067137809187279
FBgn0265778	GO:0048477	36	248	0	0.0035211267605633804
FBgn0038201	GO:0048477	1	248	0	0.004016064257028112
FBgn0010350	GO:0004605	24	2	0	0.038461538461538464
FBgn0015615	GO:0004605	91	2	0	0.010752688172043012
FBgn0037120	GO:0001228	20	92	0	0.008928571428571428
FBgn0036397	GO:0001228	12	92	0	0.009615384615384616
FBgn0004878	GO:0000981	12	415	0	0.00234192037470726
FBgn0011606	GO:0000981	26	415	0	0.0022675736961451248
FBgn0040308	GO:0005615	136	685	11	0.014616321559074299
FBgn0003169	GO:0005615	28	685	6	0.009817671809256662
FBgn0019929	GO:0004252	22	280	0	0.0033112582781456954
FBgn0267487	GO:0004252	55	280	0	0.0029850746268656717
FBgn0031930	GO:0005615	4	685	0	0.001451378809869376
FBgn0262398	GO:0005615	0	685	0	0.00145985401459854
FBgn0284247	GO:0005515	26	958	7	0.008130081300813009
FBgn0039335	GO:0005515	9	958	4	0.005170630816959669
FBgn0010808	GO:0008053	25	8	0	0.030303030303030304
FBgn0022786	GO:0008053	37	8	0	0.022222222222222223
FBgn0004391	GO:0005680	84	17	14	0.1485148514851485
FBgn0036057	GO:0005680	47	17	0	0.015625
FBgn0030228	GO:0005737	8	1863	2	0.0016034206306787815
FBgn0051229	GO:0005737	19	1863	6	0.0037194473963868225
FBgn0034970	GO:0035329	123	8	7	0.061068702290076333
FBgn0250874	GO:0035329	104	8	0	0.008928571428571428
FBgn0039034	GO:0007608	0	116	0	0.008620689655172414
FBgn0022959	GO:0007608	120	116	1	0.00847457627118644
FBgn0262455	GO:1903231	1	89	0	0.011111111111111112
FBgn0010223	GO:1903231	2	89	0	0.01098901098901099
FBgn0260991	GO:0051310	62	3	0	0.015384615384615385
FBgn0038733	GO:0051310	17	3	0	0.05
FBgn0263598	GO:1902600	107	58	8	0.05454545454545454
FBgn0020251	GO:1902600	9	58	0	0.014925373134328358
FBgn0039058	GO:0016471	93	10	4	0.04854368932038835
FBgn0083938	GO:0016471	1	10	0	0.09090909090909091
FBgn0038146	GO:0006364	61	60	14	0.12396694214876033
FBgn0060296	GO:0006364	3	60	0	0.015873015873015872
FBgn0026597	GO:0090090	65	46	6	0.06306306306306306
FBgn0034880	GO:0090090	3	46	0	0.02040816326530612
FBgn0027572	GO:0005504	72	9	0	0.012345679012345678
FBgn0039846	GO:0005504	12	9	0	0.047619047619047616
FBgn0011706	GO:0006915	51	52	9	0.0970873786407767
FBgn0032210	GO:0006915	31	52	1	0.024096385542168676
FBgn0025724	GO:0006886	146	142	8	0.03125
FBgn0035802	GO:0006886	29	142	0	0.005847953216374269
FBgn0052671	GO:0032482	0	34	0	0.029411764705882353
FBgn0003278	GO:0032482	138	34	0	0.005813953488372093
FBgn0030374	GO:0003674	8	3150	0	0.00031665611146295124
FBgn0250815	GO:0003674	45	3150	2	0.0009389671361502347
FBgn0003557	GO:0005737	331	1863	130	0.059708295350957154
FBgn0031676	GO:0005737	0	1863	0	0.0005367686527106817
FBgn0011725	GO:0005737	115	1863	41	0.021233569261880688
FBgn0030764	GO:0005737	1	1863	0	0.000536480686695279
FBgn0085220	GO:0031386	14	14	1	0.07142857142857142
FBgn0051675	GO:0031386	49	14	0	0.015873015873015872
FBgn0010280	GO:0001092	49	4	1	0.03773584905660377
FBgn0026323	GO:0001092	211	4	0	0.004651162790697674
FBgn0002921	GO:0016323	163	42	3	0.01951219512195122
FBgn0263233	GO:0016323	0	42	0	0.023809523809523808
FBgn0029689	GO:0006520	5	20	0	0.04
FBgn0011832	GO:0006520	15	20	0	0.02857142857142857
FBgn0261673	GO:0046928	52	17	0	0.014492753623188406
FBgn0039719	GO:0046928	1	17	0	0.05555555555555555
FBgn0003137	GO:0030198	31	29	0	0.016666666666666666
FBgn0034776	GO:0030198	2	29	0	0.03225806451612903
FBgn0267488	GO:0019991	47	34	0	0.012345679012345678
FBgn0025592	GO:0019991	128	34	0	0.006172839506172839
FBgn0035251	GO:0032511	95	7	2	0.029411764705882353
FBgn0011994	GO:0032511	0	7	0	0.14285714285714285
FBgn0053242	GO:0005956	0	20	0	0.05
FBgn0015591	GO:0005956	1	20	0	0.047619047619047616
FBgn0026324	GO:0016251	58	27	12	0.15294117647058825
FBgn0034451	GO:0016251	16	27	0	0.023255813953488372
FBgn0031307	GO:0055085	157	388	4	0.009174311926605505
FBgn0284084	GO:0055085	16	388	0	0.0024752475247524753
FBgn0033423	GO:0004035	41	13	11	0.2222222222222222
FBgn0260945	GO:0004035	161	13	0	0.005747126436781609
FBgn0016041	GO:0030150	42	30	10	0.1527777777777778
FBgn0264503	GO:0030150	2	30	0	0.03125
FBgn0003460	GO:0035271	29	5	0	0.029411764705882353
FBgn0000576	GO:0035271	26	5	0	0.03225806451612903
FBgn0039219	GO:0070006	59	33	0	0.010869565217391304
FBgn0046706	GO:0070006	22	33	0	0.01818181818181818
FBgn0036126	GO:0003700	60	287	7	0.023054755043227664
FBgn0036058	GO:0003700	42	287	1	0.0060790273556231
FBgn0030608	GO:0005829	190	1082	20	0.01650943396226415
FBgn0032588	GO:0005829	31	1082	2	0.0026954177897574125
FBgn0003360	GO:0046716	219	32	1	0.00796812749003984
FBgn0259818	GO:0046716	4	32	0	0.027777777777777776
FBgn0033378	GO:0003723	33	486	5	0.011560693641618497
FBgn0010389	GO:0003723	95	486	6	0.012048192771084338
FBgn0038747	GO:0043547	64	25	0	0.011235955056179775
FBgn0033074	GO:0043547	38	25	0	0.015873015873015872
FBgn0283461	GO:0050832	3	48	0	0.0196078431372549
FBgn0263111	GO:0050832	109	48	1	0.012738853503184714
FBgn0027561	GO:0005085	3	84	1	0.022988505747126436
FBgn0010316	GO:0005085	51	84	0	0.007407407407407408
FBgn0000541	GO:0016589	43	5	3	0.08333333333333333
FBgn0044011	GO:0016589	1	5	0	0.16666666666666666
FBgn0034965	GO:0035725	1	61	1	0.03225806451612903
FBgn0034098	GO:0035725	8	61	0	0.014492753623188406
FBgn0000289	GO:0005634	18	2250	10	0.0048500881834215165
FBgn0050048	GO:0005634	2	2250	1	0.0008880994671403197
FBgn0004583	GO:1904262	21	14	0	0.02857142857142857
FBgn0015805	GO:1904262	405	14	3	0.00954653937947494
FBgn0036224	GO:0036402	92	9	8	0.0891089108910891
FBgn0250903	GO:0036402	43	9	0	0.019230769230769232
FBgn0264601	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0039630	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0051158	GO:0032012	21	8	0	0.034482758620689655
FBgn0032849	GO:0032012	9	8	0	0.058823529411764705
FBgn0036896	GO:0048682	19	2	0	0.047619047619047616
FBgn0010246	GO:0048682	124	2	0	0.007936507936507936
FBgn0250837	GO:0046080	40	1	0	0.024390243902439025
FBgn0003687	GO:0046080	208	1	0	0.004784688995215311
FBgn0002648	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0036566	GO:0005575	20	2646	0	0.00037509377344336085
FBgn0036837	GO:0046475	12	6	0	0.05555555555555555
FBgn0026737	GO:0046475	22	6	0	0.03571428571428571
FBgn0050231	GO:0033402	0	9	0	0.1111111111111111
FBgn0261929	GO:0033402	4	9	0	0.07692307692307693
FBgn0038888	GO:0005615	5	685	0	0.0014492753623188406
FBgn0053850	GO:0005615	0	685	0	0.00145985401459854
FBgn0026431	GO:0007112	54	33	1	0.022988505747126436
FBgn0050476	GO:0007112	47	33	0	0.0125
FBgn0034401	GO:0005737	60	1863	30	0.01612064482579303
FBgn0038391	GO:0005737	26	1863	20	0.01111699311805188
FBgn0250848	GO:0008656	38	11	0	0.02040816326530612
FBgn0262516	GO:0008656	21	11	0	0.03125
FBgn0010389	GO:0005515	95	958	23	0.022792022792022793
FBgn0259174	GO:0005515	561	958	119	0.07899934167215274
FBgn0000592	GO:0008233	3	178	0	0.0055248618784530384
FBgn0035996	GO:0008233	1	178	0	0.00558659217877095
FBgn0039156	GO:0015645	67	15	0	0.012195121951219513
FBgn0267579	GO:0015645	0	15	0	0.06666666666666667
FBgn0267255	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0037875	GO:0005575	4	2646	0	0.0003773584905660377
FBgn0069302	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0004242	GO:0005575	30	2646	0	0.0003736920777279522
FBgn0024806	GO:0005886	38	1052	3	0.003669724770642202
FBgn0286071	GO:0005886	0	1052	0	0.0009505703422053232
FBgn0037374	GO:0022416	47	51	0	0.01020408163265306
FBgn0025634	GO:0022416	7	51	0	0.017241379310344827
FBgn0051278	GO:0005739	5	623	2	0.004777070063694267
FBgn0039854	GO:0005739	47	623	9	0.014925373134328358
FBgn0003089	GO:0009950	28	25	5	0.11320754716981132
FBgn0053966	GO:0009950	0	25	0	0.04
