protein	goTerm	degree	score
FBgn0051457	GO:0008157	17	0.012997562956945572
FBgn0264386	GO:0008157	39	0.030869212022745736
FBgn0001180	GO:0000122	33	0.025995125913891144
FBgn0000152	GO:0000122	36	0.02843216896831844
FBgn0262378	GO:0048854	13	0.00974817221770918
FBgn0039044	GO:0048854	260	0.21039805036555645
FBgn0011787	GO:0003735	34	0.026807473598700244
FBgn0015586	GO:0003735	4	0.002437043054427295
FBgn0263239	GO:0000978	76	0.060926076360682375
FBgn0014861	GO:0000978	107	0.08610885458976442
FBgn0033697	GO:0004497	150	0.12103980503655565
FBgn0015805	GO:0004497	436	0.35337124289195776
FBgn0052847	GO:0071712	35	0.02761982128350934
FBgn0264815	GO:0071712	22	0.017059301380991064
FBgn0263490	GO:0005634	14	0.010560519902518278
FBgn0262418	GO:0005634	2	0.0008123476848090983
FBgn0015614	GO:0030431	92	0.07392363931762795
FBgn0040467	GO:0030431	66	0.05280259951259139
FBgn0260780	GO:0007343	76	0.060926076360682375
FBgn0037848	GO:0007343	5	0.003249390739236393
FBgn0034265	GO:0098830	20	0.015434606011372868
FBgn0286785	GO:0098830	32	0.025182778229082048
FBgn0003295	GO:0004252	21	0.016246953696181964
FBgn0004872	GO:0004252	84	0.06742485783915515
FBgn0039882	GO:0032218	6	0.004061738424045491
FBgn0035793	GO:0032218	97	0.07798537774167344
FBgn0036969	GO:0005615	5	0.003249390739236393
FBgn0052598	GO:0005615	9	0.006498781478472786
FBgn0039386	GO:0004784	4	0.002437043054427295
FBgn0035780	GO:0004784	7	0.00487408610885459
FBgn0040283	GO:0016322	100	0.08042242079610074
FBgn0001197	GO:0016322	130	0.10479285134037368
FBgn0026257	GO:0016233	30	0.023558082859463852
FBgn0024509	GO:0016233	131	0.10560519902518278
FBgn0023023	GO:0007613	73	0.05848903330625508
FBgn0032945	GO:0007613	17	0.012997562956945572
FBgn0264389	GO:0038024	124	0.09991876523151909
FBgn0026395	GO:0038024	10	0.007311129163281885
FBgn0015797	GO:0007411	356	0.2883834281072299
FBgn0032016	GO:0007411	45	0.03574329813160033
FBgn0036566	GO:0005769	33	0.025995125913891144
FBgn0004921	GO:0005769	63	0.050365556458164096
FBgn0035766	GO:0000785	29	0.022745735174654752
FBgn0030607	GO:0000785	22	0.017059301380991064
FBgn0039354	GO:0005520	13	0.00974817221770918
FBgn0000611	GO:0005520	104	0.08367181153533712
FBgn0001276	GO:0006357	80	0.06417546709991877
FBgn0029157	GO:0006357	36	0.02843216896831844
FBgn0000455	GO:0006508	37	0.02924451665312754
FBgn0003886	GO:0006508	122	0.0982940698619009
FBgn0010583	GO:0030674	240	0.1941510966693745
FBgn0038723	GO:0030674	30	0.023558082859463852
FBgn0035455	GO:0019953	17	0.012997562956945572
FBgn0260439	GO:0019953	233	0.18846466287571081
FBgn0020617	GO:0000981	59	0.047116165718927704
FBgn0051464	GO:0000981	3	0.0016246953696181965
FBgn0010303	GO:0048010	107	0.08610885458976442
FBgn0000719	GO:0048010	78	0.06255077173030058
FBgn0035252	GO:0016020	8	0.005686433793663688
FBgn0029976	GO:0016020	51	0.04061738424045491
FBgn0086673	GO:0005575	6	0.004061738424045491
FBgn0283545	GO:0005575	36	0.02843216896831844
FBgn0037763	GO:0019367	216	0.17465475223395613
FBgn0030558	GO:0019367	23	0.017871649065800164
FBgn0038198	GO:0032934	10	0.007311129163281885
FBgn0045469	GO:0032934	10	0.007311129163281885
FBgn0029157	GO:0017017	36	0.02843216896831844
FBgn0264691	GO:0017017	143	0.11535337124289195
FBgn0040388	GO:0007224	41	0.03249390739236393
FBgn0029002	GO:0007224	25	0.01949634443541836
FBgn0267487	GO:0004725	86	0.06904955320877336
FBgn0035922	GO:0004725	39	0.030869212022745736
FBgn0021765	GO:0008202	132	0.10641754670999187
FBgn0001308	GO:0008202	137	0.11047928513403736
FBgn0000119	GO:0048076	36	0.02843216896831844
FBgn0003205	GO:0048076	348	0.2818846466287571
FBgn0287187	GO:0003735	6	0.004061738424045491
FBgn0038469	GO:0003735	5	0.003249390739236393
FBgn0036690	GO:0009855	22	0.017059301380991064
FBgn0027329	GO:0009855	416	0.3371242891957758
FBgn0013343	GO:0016192	148	0.11941510966693746
FBgn0040268	GO:0016192	36	0.02843216896831844
FBgn0250815	GO:0004252	48	0.038180341186027617
FBgn0036118	GO:0004252	54	0.04305442729488221
FBgn0003607	GO:0006325	168	0.13566206336311942
FBgn0051477	GO:0006325	19	0.01462225832656377
FBgn0000635	GO:0050808	738	0.5987002437043054
FBgn0015904	GO:0050808	32	0.025182778229082048
FBgn0010051	GO:0006979	71	0.05686433793663688
FBgn0031866	GO:0006979	39	0.030869212022745736
FBgn0010397	GO:0051664	213	0.17221770917952883
FBgn0262975	GO:0051664	63	0.050365556458164096
FBgn0015509	GO:0043066	452	0.36636880584890336
FBgn0016070	GO:0043066	55	0.043866774979691305
FBgn0052598	GO:0042788	9	0.006498781478472786
FBgn0030268	GO:0042788	46	0.036555645816409424
FBgn0003285	GO:0016324	35	0.02761982128350934
FBgn0014189	GO:0016324	314	0.25426482534524775
FBgn0038693	GO:0072347	10	0.007311129163281885
FBgn0015589	GO:0072347	145	0.11697806661251016
FBgn0028398	GO:0005669	58	0.0463038180341186
FBgn0267033	GO:0005669	48	0.038180341186027617
FBgn0261698	GO:0015271	7	0.00487408610885459
FBgn0261800	GO:0015271	236	0.1909017059301381
FBgn0011259	GO:0007411	166	0.13403736799350122
FBgn0038063	GO:0007411	17	0.012997562956945572
FBgn0036376	GO:0048786	36	0.02843216896831844
FBgn0035512	GO:0048786	15	0.011372867587327376
FBgn0035847	GO:0007166	7	0.00487408610885459
FBgn0004034	GO:0007166	22	0.017059301380991064
FBgn0003124	GO:0005634	323	0.26157595450852966
FBgn0038870	GO:0005634	50	0.039805036555645816
FBgn0267487	GO:0005737	86	0.06904955320877336
FBgn0036278	GO:0005737	13	0.00974817221770918
FBgn0037018	GO:0031146	11	0.008123476848090982
FBgn0001297	GO:0031146	141	0.11372867587327376
FBgn0038427	GO:0005770	14	0.010560519902518278
FBgn0019972	GO:0005770	145	0.11697806661251016
FBgn0031637	GO:0034518	36	0.02843216896831844
FBgn0053835	GO:0034518	11	0.008123476848090982
FBgn0013699	GO:0005739	3	0.0016246953696181965
FBgn0032908	GO:0005739	11	0.008123476848090982
FBgn0000152	GO:0032837	36	0.02843216896831844
FBgn0000547	GO:0032837	126	0.10154346060113728
FBgn0021755	GO:0003674	3	0.0016246953696181965
FBgn0262487	GO:0003674	3	0.0016246953696181965
FBgn0039666	GO:0005615	13	0.00974817221770918
FBgn0036078	GO:0005615	8	0.005686433793663688
FBgn0031519	GO:0046034	26	0.020308692120227456
FBgn0052383	GO:0046034	10	0.007311129163281885
FBgn0000166	GO:0045944	112	0.0901705930138099
FBgn0031643	GO:0045944	129	0.10398050365556458
FBgn0044423	GO:0003674	3	0.0016246953696181965
FBgn0027889	GO:0003674	115	0.0926076360682372
FBgn0040697	GO:0002028	4	0.002437043054427295
FBgn0085201	GO:0002028	25	0.01949634443541836
FBgn0011279	GO:0005576	10	0.007311129163281885
FBgn0263397	GO:0005576	20	0.015434606011372868
FBgn0250874	GO:0005783	118	0.0950446791226645
FBgn0031054	GO:0005783	98	0.07879772542648253
FBgn0262738	GO:0043052	46	0.036555645816409424
FBgn0261954	GO:0043052	28	0.021933387489845652
FBgn0010333	GO:0051963	286	0.23151909017059302
FBgn0036046	GO:0051963	44	0.034930950446791224
FBgn0264307	GO:0044297	88	0.07067424857839155
FBgn0261524	GO:0044297	123	0.09910641754670999
FBgn0033095	GO:0140115	51	0.04061738424045491
FBgn0004509	GO:0140115	20	0.015434606011372868
FBgn0031090	GO:0099638	56	0.04467912266450041
FBgn0038065	GO:0099638	82	0.06580016246953696
FBgn0001079	GO:0032991	93	0.07473598700243704
FBgn0003514	GO:0032991	196	0.15840779853777417
FBgn0052549	GO:0008253	26	0.020308692120227456
FBgn0033451	GO:0008253	17	0.012997562956945572
FBgn0004643	GO:0000776	47	0.03736799350121852
FBgn0000543	GO:0000776	44	0.034930950446791224
FBgn0034846	GO:0005743	6	0.004061738424045491
FBgn0039904	GO:0005743	123	0.09910641754670999
FBgn0262290	GO:0016442	4	0.002437043054427295
FBgn0264493	GO:0016442	87	0.06986190089358245
FBgn0052476	GO:0004930	3	0.0016246953696181965
FBgn0037254	GO:0004930	9	0.006498781478472786
FBgn0001085	GO:0042067	100	0.08042242079610074
FBgn0026379	GO:0042067	218	0.17627944760357434
FBgn0027084	GO:0005737	245	0.19821283509341997
FBgn0031871	GO:0005737	39	0.030869212022745736
FBgn0000015	GO:0005634	106	0.08529650690495533
FBgn0262732	GO:0005634	40	0.03168155970755483
FBgn0039044	GO:0042771	260	0.21039805036555645
FBgn0262579	GO:0042771	65	0.05199025182778229
FBgn0035272	GO:0003735	25	0.01949634443541836
FBgn0286818	GO:0003735	14	0.010560519902518278
FBgn0033095	GO:0055085	51	0.04061738424045491
FBgn0037071	GO:0055085	5	0.003249390739236393
FBgn0001941	GO:0005886	27	0.021121039805036556
FBgn0039025	GO:0005886	113	0.09098294069861901
FBgn0031741	GO:0005886	23	0.017871649065800164
FBgn0264075	GO:0005886	93	0.07473598700243704
FBgn0260753	GO:0016020	26	0.020308692120227456
FBgn0003944	GO:0016020	187	0.1510966693744923
FBgn0266047	GO:0008150	3	0.0016246953696181965
FBgn0034846	GO:0008150	6	0.004061738424045491
FBgn0034720	GO:0042803	14	0.010560519902518278
FBgn0016978	GO:0042803	166	0.13403736799350122
FBgn0036868	GO:0003674	5	0.003249390739236393
FBgn0004618	GO:0003674	19	0.01462225832656377
FBgn0004618	GO:0007605	19	0.01462225832656377
FBgn0262373	GO:0007605	10	0.007311129163281885
FBgn0003268	GO:0000776	40	0.03168155970755483
FBgn0035911	GO:0000776	19	0.01462225832656377
FBgn0004882	GO:0045182	72	0.057676685621445976
FBgn0051438	GO:0045182	5	0.003249390739236393
FBgn0029093	GO:0006915	385	0.31194151096669376
FBgn0259825	GO:0006915	1	0.0
FBgn0011300	GO:0016361	153	0.12347684809098294
FBgn0004635	GO:0016361	164	0.132412672623883
FBgn0000482	GO:0007040	80	0.06417546709991877
FBgn0003716	GO:0007040	251	0.20308692120227456
FBgn0052748	GO:0006412	4	0.002437043054427295
FBgn0003444	GO:0006412	66	0.05280259951259139
FBgn0027594	GO:0001786	46	0.036555645816409424
FBgn0027617	GO:0001786	22	0.017059301380991064
FBgn0036571	GO:0045785	23	0.017871649065800164
FBgn0034095	GO:0045785	10	0.007311129163281885
FBgn0030524	GO:0003723	76	0.060926076360682375
FBgn0034970	GO:0003723	154	0.12428919577579203
FBgn0000117	GO:0014019	463	0.3753046303818034
FBgn0039784	GO:0014019	6	0.004061738424045491
FBgn0263778	GO:0003674	3	0.0016246953696181965
FBgn0286222	GO:0003674	8	0.005686433793663688
FBgn0037413	GO:0005886	4	0.002437043054427295
FBgn0033392	GO:0005886	14	0.010560519902518278
FBgn0005617	GO:0003682	32	0.025182778229082048
FBgn0003495	GO:0003682	45	0.03574329813160033
FBgn0034200	GO:0005576	34	0.026807473598700244
FBgn0038268	GO:0005576	5	0.003249390739236393
FBgn0003950	GO:1905515	17	0.012997562956945572
FBgn0035838	GO:1905515	79	0.06336311941510966
FBgn0011225	GO:0070865	109	0.08773354995938261
FBgn0035402	GO:0070865	76	0.060926076360682375
FBgn0266369	GO:0005783	21	0.016246953696181964
FBgn0038653	GO:0005783	20	0.015434606011372868
FBgn0032848	GO:0045169	23	0.017871649065800164
FBgn0001085	GO:0045169	100	0.08042242079610074
FBgn0087040	GO:0009792	23	0.017871649065800164
FBgn0000259	GO:0009792	392	0.31762794476035744
FBgn0003277	GO:0005634	278	0.22502030869212022
FBgn0039044	GO:0005634	260	0.21039805036555645
FBgn0030711	GO:0010468	15	0.011372867587327376
FBgn0000422	GO:0010468	56	0.04467912266450041
FBgn0000212	GO:0035060	279	0.2258326563769293
FBgn0003710	GO:0035060	7	0.00487408610885459
FBgn0052758	GO:0006886	33	0.025995125913891144
FBgn0012004	GO:0006886	4	0.002437043054427295
FBgn0260653	GO:0005770	23	0.017871649065800164
FBgn0286511	GO:0005770	14	0.010560519902518278
FBgn0037364	GO:0007224	44	0.034930950446791224
FBgn0002284	GO:0007224	218	0.17627944760357434
FBgn0034087	GO:0055059	201	0.16246953696181965
FBgn0051439	GO:0055059	4	0.002437043054427295
FBgn0260655	GO:0006888	25	0.01949634443541836
FBgn0052843	GO:0006888	23	0.017871649065800164
FBgn0053523	GO:0140284	104	0.08367181153533712
FBgn0037073	GO:0140284	86	0.06904955320877336
FBgn0262458	GO:0045747	11	0.008123476848090982
FBgn0262205	GO:0045747	6	0.004061738424045491
FBgn0052260	GO:0006508	2	0.0008123476848090983
FBgn0037613	GO:0006508	82	0.06580016246953696
FBgn0016797	GO:0060070	126	0.10154346060113728
FBgn0000635	GO:0060070	738	0.5987002437043054
FBgn0027356	GO:0048488	231	0.1868399675060926
FBgn0035812	GO:0048488	33	0.025995125913891144
FBgn0000543	GO:0005634	44	0.034930950446791224
FBgn0004198	GO:0005634	88	0.07067424857839155
FBgn0036984	GO:0005886	233	0.18846466287571081
FBgn0037980	GO:0005886	31	0.024370430544272948
FBgn0264325	GO:0006914	62	0.04955320877335499
FBgn0032782	GO:0006914	37	0.02924451665312754
FBgn0263111	GO:0007619	145	0.11697806661251016
FBgn0003486	GO:0007619	20	0.015434606011372868
FBgn0031319	GO:0003723	103	0.08285946385052803
FBgn0031026	GO:0003723	7	0.00487408610885459
FBgn0037576	GO:0004984	8	0.005686433793663688
FBgn0031986	GO:0004984	8	0.005686433793663688
FBgn0053374	GO:0022626	4	0.002437043054427295
FBgn0028692	GO:0022626	161	0.12997562956945571
FBgn0035657	GO:0005634	17	0.012997562956945572
FBgn0035781	GO:0005634	41	0.03249390739236393
FBgn0030854	GO:0003682	19	0.01462225832656377
FBgn0037328	GO:0003682	448	0.36311941510966694
FBgn0034650	GO:0140297	55	0.043866774979691305
FBgn0039714	GO:0140297	35	0.02761982128350934
FBgn0263510	GO:0045945	125	0.10073111291632819
FBgn0026326	GO:0045945	74	0.059301380991064176
FBgn0262656	GO:0005634	519	0.4207961007311129
FBgn0015795	GO:0005634	149	0.12022745735174654
FBgn0026417	GO:0000724	44	0.034930950446791224
FBgn0041706	GO:0000724	10	0.007311129163281885
FBgn0039302	GO:0032880	139	0.11210398050365557
FBgn0003731	GO:0032880	721	0.5848903330625508
FBgn0085395	GO:0006813	22	0.017059301380991064
FBgn0036813	GO:0006813	40	0.03168155970755483
FBgn0010399	GO:0004972	136	0.10966693744922827
FBgn0285950	GO:0004972	32	0.025182778229082048
FBgn0031169	GO:0016020	10	0.007311129163281885
FBgn0003023	GO:0016020	22	0.017059301380991064
FBgn0011288	GO:0016082	67	0.05361494719740049
FBgn0038693	GO:0016082	10	0.007311129163281885
FBgn0004003	GO:0005783	62	0.04955320877335499
FBgn0284251	GO:0005783	5	0.003249390739236393
FBgn0001316	GO:0048471	46	0.036555645816409424
FBgn0031461	GO:0048471	27	0.021121039805036556
FBgn0267431	GO:0003774	14	0.010560519902518278
FBgn0011768	GO:0003774	78	0.06255077173030058
FBgn0263237	GO:0001111	113	0.09098294069861901
FBgn0259108	GO:0001111	91	0.07311129163281885
FBgn0265097	GO:0003674	3	0.0016246953696181965
FBgn0004882	GO:0003674	72	0.057676685621445976
FBgn0004403	GO:0022626	200	0.16165718927701056
FBgn0000719	GO:0022626	78	0.06255077173030058
FBgn0004861	GO:0051087	103	0.08285946385052803
FBgn0082935	GO:0051087	4	0.002437043054427295
FBgn0032151	GO:0045202	21	0.016246953696181964
FBgn0004509	GO:0045202	20	0.015434606011372868
FBgn0262734	GO:0003729	18	0.01380991064175467
FBgn0053852	GO:0003729	13	0.00974817221770918
FBgn0061359	GO:0004496	15	0.011372867587327376
FBgn0000274	GO:0004496	21	0.016246953696181964
FBgn0008651	GO:0007480	36	0.02843216896831844
FBgn0028935	GO:0007480	7	0.00487408610885459
FBgn0031784	GO:0004672	40	0.03168155970755483
FBgn0039300	GO:0004672	76	0.060926076360682375
FBgn0003117	GO:0010002	83	0.06661251015434606
FBgn0011676	GO:0010002	215	0.17384240454914704
FBgn0267033	GO:0006357	48	0.038180341186027617
FBgn0262459	GO:0006357	9	0.006498781478472786
FBgn0003141	GO:0005739	24	0.01868399675060926
FBgn0039203	GO:0005739	10	0.007311129163281885
FBgn0065109	GO:0060025	18	0.01380991064175467
FBgn0000346	GO:0060025	123	0.09910641754670999
FBgn0053360	GO:0006412	4	0.002437043054427295
FBgn0034047	GO:0006412	8	0.005686433793663688
FBgn0003435	GO:0005634	88	0.07067424857839155
FBgn0038837	GO:0005634	35	0.02761982128350934
FBgn0003866	GO:0003677	64	0.05117790414297319
FBgn0038535	GO:0003677	127	0.10235580828594638
FBgn0004622	GO:0004995	12	0.008935824532900082
FBgn0266667	GO:0004995	67	0.05361494719740049
FBgn0037402	GO:0034220	6	0.004061738424045491
FBgn0061359	GO:0034220	15	0.011372867587327376
FBgn0016756	GO:0005829	25	0.01949634443541836
FBgn0029676	GO:0005829	189	0.15272136474411047
FBgn0028668	GO:0046961	7	0.00487408610885459
FBgn0004828	GO:0046961	429	0.3476848090982941
FBgn0027620	GO:0016590	51	0.04061738424045491
FBgn0002561	GO:0016590	33	0.025995125913891144
FBgn0085370	GO:0046068	18	0.01380991064175467
FBgn0033554	GO:0046068	16	0.012185215272136474
FBgn0034715	GO:0016323	17	0.012997562956945572
FBgn0015396	GO:0016323	35	0.02761982128350934
FBgn0030794	GO:0005575	14	0.010560519902518278
FBgn0029928	GO:0005575	14	0.010560519902518278
FBgn0041239	GO:0016020	8	0.005686433793663688
FBgn0011858	GO:0016020	4	0.002437043054427295
FBgn0038903	GO:0005736	41	0.03249390739236393
FBgn0028369	GO:0005736	38	0.030056864337936636
FBgn0051477	GO:0042776	19	0.01462225832656377
FBgn0050277	GO:0042776	8	0.005686433793663688
FBgn0042132	GO:0008409	8	0.005686433793663688
FBgn0041156	GO:0008409	12	0.008935824532900082
FBgn0037163	GO:0006644	8	0.005686433793663688
FBgn0261266	GO:0006644	18	0.01380991064175467
FBgn0029843	GO:0005886	53	0.04224207961007311
FBgn0250910	GO:0005886	11	0.008123476848090982
FBgn0264493	GO:1990756	87	0.06986190089358245
FBgn0011274	GO:1990756	296	0.239642567018684
FBgn0016691	GO:0042776	80	0.06417546709991877
FBgn0040660	GO:0042776	16	0.012185215272136474
FBgn0038653	GO:0071880	20	0.015434606011372868
FBgn0030063	GO:0071880	47	0.03736799350121852
FBgn0033644	GO:0055085	14	0.010560519902518278
FBgn0287873	GO:0055085	50	0.039805036555645816
FBgn0024509	GO:0090114	131	0.10560519902518278
FBgn0037014	GO:0090114	9	0.006498781478472786
FBgn0011768	GO:0006069	78	0.06255077173030058
FBgn0032194	GO:0006069	58	0.0463038180341186
FBgn0037637	GO:0006879	33	0.025995125913891144
FBgn0000307	GO:0006879	20	0.015434606011372868
FBgn0034538	GO:0003796	5	0.003249390739236393
FBgn0000037	GO:0003796	16	0.012185215272136474
FBgn0002121	GO:0045184	136	0.10966693744922827
FBgn0050263	GO:0045184	27	0.021121039805036556
FBgn0000615	GO:0005737	117	0.09423233143785541
FBgn0029823	GO:0005737	281	0.22745735174654752
FBgn0286818	GO:0005791	14	0.010560519902518278
FBgn0039846	GO:0005791	24	0.01868399675060926
FBgn0263262	GO:0007502	2	0.0008123476848090983
FBgn0021768	GO:0007502	76	0.060926076360682375
FBgn0004427	GO:0003796	31	0.024370430544272948
FBgn0086784	GO:0003796	19	0.01462225832656377
FBgn0051606	GO:0005575	5	0.003249390739236393
FBgn0267648	GO:0005575	3	0.0016246953696181965
FBgn0011836	GO:0017025	62	0.04955320877335499
FBgn0031868	GO:0017025	50	0.039805036555645816
FBgn0032447	GO:0005543	69	0.05523964256701868
FBgn0034951	GO:0005543	86	0.06904955320877336
FBgn0037680	GO:0019991	8	0.005686433793663688
FBgn0261985	GO:0019991	58	0.0463038180341186
FBgn0029524	GO:0005175	6	0.004061738424045491
FBgn0038334	GO:0005175	12	0.008935824532900082
FBgn0039113	GO:0003674	4	0.002437043054427295
FBgn0025693	GO:0003674	39	0.030869212022745736
FBgn0086253	GO:0046527	45	0.03574329813160033
FBgn0013343	GO:0046527	148	0.11941510966693746
FBgn0085395	GO:0071805	22	0.017059301380991064
FBgn0286203	GO:0071805	7	0.00487408610885459
FBgn0000635	GO:0008582	738	0.5987002437043054
FBgn0035956	GO:0008582	29	0.022745735174654752
FBgn0025800	GO:0032924	444	0.35987002437043053
FBgn0033367	GO:0032924	32	0.025182778229082048
FBgn0035032	GO:0005739	50	0.039805036555645816
FBgn0039644	GO:0005739	12	0.008935824532900082
FBgn0002936	GO:0016018	45	0.03574329813160033
FBgn0014127	GO:0016018	45	0.03574329813160033
FBgn0266917	GO:0000398	88	0.07067424857839155
FBgn0261698	GO:0000398	7	0.00487408610885459
FBgn0262593	GO:0001508	20	0.015434606011372868
FBgn0036248	GO:0001508	55	0.043866774979691305
FBgn0010415	GO:0045202	142	0.11454102355808286
FBgn0051040	GO:0045202	23	0.017871649065800164
FBgn0039475	GO:0006629	23	0.017871649065800164
FBgn0001234	GO:0006629	16	0.012185215272136474
FBgn0035229	GO:0031267	15	0.011372867587327376
FBgn0037014	GO:0031267	9	0.006498781478472786
FBgn0000032	GO:0016311	12	0.008935824532900082
FBgn0261794	GO:0016311	30	0.023558082859463852
FBgn0262954	GO:0008270	56	0.04467912266450041
FBgn0050090	GO:0008270	38	0.030056864337936636
FBgn0033422	GO:0032590	7	0.00487408610885459
FBgn0033160	GO:0032590	493	0.39967506092607635
FBgn0083956	GO:0042626	10	0.007311129163281885
FBgn0051164	GO:0042626	6	0.004061738424045491
FBgn0261524	GO:0001934	123	0.09910641754670999
FBgn0019828	GO:0001934	12	0.008935824532900082
FBgn0039232	GO:0007293	10	0.007311129163281885
FBgn0086444	GO:0007293	73	0.05848903330625508
FBgn0011661	GO:0007368	291	0.2355808285946385
FBgn0039469	GO:0007368	14	0.010560519902518278
FBgn0051201	GO:0035249	18	0.01380991064175467
FBgn0011896	GO:0035249	4	0.002437043054427295
FBgn0284245	GO:0006412	68	0.054427294882209584
FBgn0035520	GO:0006412	48	0.038180341186027617
FBgn0034743	GO:0006412	166	0.13403736799350122
